[2024-03-17 22:32:44] [world] The Player <TurtleDuck> has placed SAND at X= -533, Y= 70, Z= 269
[2024-03-18 00:19:33] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 281
[2024-03-18 00:19:33] [world] The Player <NezukoChan> has placed REDSTONE_TORCH_ON at X= -10164, Y= 63, Z= 4113
[2024-03-18 00:19:34] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 282
[2024-03-18 00:19:35] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 286
[2024-03-18 00:19:35] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 72, Z= 285
[2024-03-18 00:19:42] [world] The Player <NezukoChan> has placed REDSTONE_TORCH_ON at X= -10176, Y= 63, Z= 4113
[2024-03-18 00:19:42] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 73, Z= 286
[2024-03-18 00:19:44] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 74, Z= 286
[2024-03-18 00:19:44] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 75, Z= 286
[2024-03-18 00:20:01] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 286
[2024-03-18 00:20:06] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 73, Z= 278
[2024-03-18 00:20:07] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 74, Z= 278
[2024-03-18 00:20:08] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 75, Z= 278
[2024-03-18 00:20:09] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 278
[2024-03-18 00:20:11] [world] The Player <TurtleDuck> has placed LOG at X= -582, Y= 76, Z= 278
[2024-03-18 00:20:13] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 277
[2024-03-18 00:21:16] [world] The Player <TurtleDuck> has placed LOG at X= -584, Y= 76, Z= 278
[2024-03-18 00:21:20] [world] The Player <TurtleDuck> has placed LOG at X= -584, Y= 76, Z= 286
[2024-03-18 00:21:27] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 287
[2024-03-18 00:21:33] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 73, Z= 286
[2024-03-18 00:21:34] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 74, Z= 286
[2024-03-18 00:21:35] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 75, Z= 286
[2024-03-18 00:21:36] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 76, Z= 286
[2024-03-18 00:21:42] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 73, Z= 278
[2024-03-18 00:21:43] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 74, Z= 278
[2024-03-18 00:21:43] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 75, Z= 278
[2024-03-18 00:21:44] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 76, Z= 278
[2024-03-18 00:21:49] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 76, Z= 277
[2024-03-18 00:22:00] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 76, Z= 287
[2024-03-18 00:22:33] [world] The Player <TurtleDuck> has placed WOOD at X= -573, Y= 73, Z= 278
[2024-03-18 00:22:34] [world] The Player <TurtleDuck> has placed WOOD at X= -574, Y= 73, Z= 278
[2024-03-18 00:22:34] [world] The Player <TurtleDuck> has placed WOOD at X= -574, Y= 73, Z= 279
[2024-03-18 00:22:37] [world] The Player <TurtleDuck> has placed WOOD at X= -582, Y= 73, Z= 278
[2024-03-18 00:22:37] [world] The Player <TurtleDuck> has placed WOOD at X= -581, Y= 73, Z= 278
[2024-03-18 00:22:38] [world] The Player <TurtleDuck> has placed WOOD at X= -580, Y= 73, Z= 279
[2024-03-18 00:22:39] [world] The Player <TurtleDuck> has placed WOOD at X= -580, Y= 73, Z= 278
[2024-03-18 00:22:39] [world] The Player <TurtleDuck> has placed WOOD at X= -579, Y= 73, Z= 278
[2024-03-18 00:22:40] [world] The Player <TurtleDuck> has placed WOOD at X= -578, Y= 73, Z= 278
[2024-03-18 00:22:40] [world] The Player <TurtleDuck> has placed WOOD at X= -576, Y= 73, Z= 278
[2024-03-18 00:22:40] [world] The Player <TurtleDuck> has placed WOOD at X= -575, Y= 73, Z= 278
[2024-03-18 00:22:42] [world] The Player <TurtleDuck> has placed WOOD at X= -577, Y= 73, Z= 278
[2024-03-18 00:23:13] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -635, Y= 67, Z= 281
[2024-03-18 00:23:15] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -636, Y= 67, Z= 281
[2024-03-18 00:23:16] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -637, Y= 67, Z= 281
[2024-03-18 00:23:16] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -636, Y= 67, Z= 281
[2024-03-18 00:23:17] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -637, Y= 67, Z= 282
[2024-03-18 00:23:17] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -636, Y= 67, Z= 282
[2024-03-18 00:23:19] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -637, Y= 67, Z= 283
[2024-03-18 00:23:19] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -563, Y= 68, Z= 278
[2024-03-18 00:23:21] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -562, Y= 68, Z= 278
[2024-03-18 00:23:40] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -636, Y= 67, Z= 283
[2024-03-18 00:23:41] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -635, Y= 67, Z= 283
[2024-03-18 00:23:41] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -634, Y= 67, Z= 283
[2024-03-18 00:23:41] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -633, Y= 67, Z= 283
[2024-03-18 00:23:41] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -632, Y= 67, Z= 283
[2024-03-18 00:23:42] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -632, Y= 67, Z= 284
[2024-03-18 00:23:43] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -631, Y= 67, Z= 283
[2024-03-18 00:23:44] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -630, Y= 67, Z= 283
[2024-03-18 00:23:45] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -629, Y= 67, Z= 283
[2024-03-18 00:23:45] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -628, Y= 67, Z= 283
[2024-03-18 00:23:45] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -627, Y= 67, Z= 283
[2024-03-18 00:23:46] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -626, Y= 67, Z= 283
[2024-03-18 00:23:48] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -573, Y= 74, Z= 278
[2024-03-18 00:23:52] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -574, Y= 74, Z= 278
[2024-03-18 00:23:53] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -625, Y= 67, Z= 283
[2024-03-18 00:23:53] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -624, Y= 67, Z= 283
[2024-03-18 00:23:53] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -575, Y= 74, Z= 278
[2024-03-18 00:23:55] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -577, Y= 74, Z= 278
[2024-03-18 00:23:55] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -576, Y= 74, Z= 278
[2024-03-18 00:23:56] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -579, Y= 74, Z= 278
[2024-03-18 00:23:57] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -580, Y= 74, Z= 278
[2024-03-18 00:23:57] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -581, Y= 74, Z= 278
[2024-03-18 00:23:57] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -582, Y= 74, Z= 278
[2024-03-18 00:23:57] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -583, Y= 74, Z= 279
[2024-03-18 00:23:59] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -578, Y= 74, Z= 278
[2024-03-18 00:24:04] [world] The Player <TurtleDuck> has placed WOOD at X= -582, Y= 73, Z= 279
[2024-03-18 00:24:05] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 279
[2024-03-18 00:24:06] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 280
[2024-03-18 00:24:06] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 281
[2024-03-18 00:24:07] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 282
[2024-03-18 00:24:08] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 283
[2024-03-18 00:24:08] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 284
[2024-03-18 00:24:08] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 285
[2024-03-18 00:24:12] [world] The Player <TurtleDuck> has placed WOOD at X= -582, Y= 73, Z= 286
[2024-03-18 00:24:13] [world] The Player <TurtleDuck> has placed WOOD at X= -581, Y= 73, Z= 286
[2024-03-18 00:24:13] [world] The Player <TurtleDuck> has placed WOOD at X= -580, Y= 73, Z= 286
[2024-03-18 00:24:14] [world] The Player <TurtleDuck> has placed WOOD at X= -579, Y= 73, Z= 286
[2024-03-18 00:24:14] [world] The Player <TurtleDuck> has placed WOOD at X= -578, Y= 73, Z= 286
[2024-03-18 00:24:15] [world] The Player <TurtleDuck> has placed WOOD at X= -577, Y= 73, Z= 286
[2024-03-18 00:24:15] [world] The Player <TurtleDuck> has placed WOOD at X= -576, Y= 73, Z= 286
[2024-03-18 00:24:16] [world] The Player <TurtleDuck> has placed WOOD at X= -575, Y= 73, Z= 286
[2024-03-18 00:24:16] [world] The Player <TurtleDuck> has placed WOOD at X= -574, Y= 73, Z= 285
[2024-03-18 00:24:16] [world] The Player <TurtleDuck> has placed WOOD at X= -573, Y= 73, Z= 285
[2024-03-18 00:24:20] [world] The Player <TurtleDuck> has placed WOOD at X= -572, Y= 72, Z= 285
[2024-03-18 00:24:22] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -623, Y= 67, Z= 283
[2024-03-18 00:24:23] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -623, Y= 67, Z= 282
[2024-03-18 00:24:23] [world] The Player <TurtleDuck> has placed WOOD at X= -574, Y= 73, Z= 286
[2024-03-18 00:24:24] [world] The Player <TurtleDuck> has placed WOOD at X= -573, Y= 73, Z= 286
[2024-03-18 00:24:24] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -623, Y= 67, Z= 281
[2024-03-18 00:24:25] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -624, Y= 67, Z= 281
[2024-03-18 00:24:25] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -624, Y= 67, Z= 282
[2024-03-18 00:24:26] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -625, Y= 67, Z= 281
[2024-03-18 00:24:26] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -625, Y= 67, Z= 282
[2024-03-18 00:24:27] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -626, Y= 67, Z= 282
[2024-03-18 00:24:27] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -627, Y= 67, Z= 282
[2024-03-18 00:24:27] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -628, Y= 67, Z= 282
[2024-03-18 00:24:27] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -629, Y= 67, Z= 282
[2024-03-18 00:24:27] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -630, Y= 67, Z= 282
[2024-03-18 00:24:29] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -630, Y= 67, Z= 281
[2024-03-18 00:24:29] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -630, Y= 68, Z= 282
[2024-03-18 00:24:29] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -631, Y= 67, Z= 281
[2024-03-18 00:24:30] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -632, Y= 67, Z= 281
[2024-03-18 00:24:30] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -633, Y= 67, Z= 281
[2024-03-18 00:24:30] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -583, Y= 74, Z= 280
[2024-03-18 00:24:31] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -632, Y= 67, Z= 282
[2024-03-18 00:24:32] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -583, Y= 74, Z= 281
[2024-03-18 00:24:33] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -583, Y= 74, Z= 282
[2024-03-18 00:24:33] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -631, Y= 67, Z= 282
[2024-03-18 00:24:33] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -583, Y= 74, Z= 284
[2024-03-18 00:24:34] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -633, Y= 67, Z= 282
[2024-03-18 00:24:34] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -634, Y= 67, Z= 282
[2024-03-18 00:24:34] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -582, Y= 73, Z= 285
[2024-03-18 00:24:37] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 73, Z= 285
[2024-03-18 00:24:39] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -583, Y= 74, Z= 285
[2024-03-18 00:24:41] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -583, Y= 74, Z= 283
[2024-03-18 00:24:43] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -581, Y= 74, Z= 286
[2024-03-18 00:24:45] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -582, Y= 74, Z= 286
[2024-03-18 00:24:46] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -580, Y= 74, Z= 286
[2024-03-18 00:24:49] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -577, Y= 74, Z= 286
[2024-03-18 00:24:49] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -579, Y= 73, Z= 285
[2024-03-18 00:24:52] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -579, Y= 74, Z= 286
[2024-03-18 00:24:53] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -578, Y= 74, Z= 286
[2024-03-18 00:24:54] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -575, Y= 73, Z= 285
[2024-03-18 00:24:57] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -573, Y= 74, Z= 286
[2024-03-18 00:24:59] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -576, Y= 74, Z= 286
[2024-03-18 00:25:01] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -574, Y= 74, Z= 286
[2024-03-18 00:25:02] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -575, Y= 73, Z= 285
[2024-03-18 00:25:05] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -575, Y= 74, Z= 286
[2024-03-18 00:25:14] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -635, Y= 67, Z= 282
[2024-03-18 00:25:16] [world] The Player <TurtleDuck> has placed LOG at X= -582, Y= 76, Z= 278
[2024-03-18 00:25:16] [world] The Player <TurtleDuck> has placed LOG at X= -581, Y= 76, Z= 278
[2024-03-18 00:25:17] [world] The Player <TurtleDuck> has placed LOG at X= -580, Y= 74, Z= 279
[2024-03-18 00:25:22] [world] The Player <TurtleDuck> has placed LOG at X= -580, Y= 76, Z= 278
[2024-03-18 00:25:24] [world] The Player <TurtleDuck> has placed LOG at X= -580, Y= 76, Z= 278
[2024-03-18 00:25:30] [world] The Player <TurtleDuck> has placed LOG at X= -579, Y= 76, Z= 278
[2024-03-18 00:25:32] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 76, Z= 278
[2024-03-18 00:25:33] [world] The Player <TurtleDuck> has placed LOG at X= -577, Y= 76, Z= 278
[2024-03-18 00:25:34] [world] The Player <TurtleDuck> has placed LOG at X= -576, Y= 76, Z= 278
[2024-03-18 00:25:34] [world] The Player <TurtleDuck> has placed LOG at X= -575, Y= 76, Z= 278
[2024-03-18 00:25:35] [world] The Player <TurtleDuck> has placed LOG at X= -574, Y= 76, Z= 278
[2024-03-18 00:25:48] [world] The Player <TurtleDuck> has placed LOG at X= -573, Y= 76, Z= 278
[2024-03-18 00:26:01] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 285
[2024-03-18 00:26:01] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 284
[2024-03-18 00:26:01] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 283
[2024-03-18 00:26:02] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 282
[2024-03-18 00:26:02] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 281
[2024-03-18 00:26:03] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 280
[2024-03-18 00:26:05] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -637, Y= 67, Z= 284
[2024-03-18 00:26:05] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -639, Y= 66, Z= 286
[2024-03-18 00:26:05] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -637, Y= 67, Z= 286
[2024-03-18 00:26:06] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -637, Y= 67, Z= 285
[2024-03-18 00:26:06] [world] The Player <TurtleDuck> has placed LOG at X= -583, Y= 76, Z= 279
[2024-03-18 00:26:06] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -636, Y= 67, Z= 285
[2024-03-18 00:26:07] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -636, Y= 67, Z= 286
[2024-03-18 00:26:07] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -636, Y= 67, Z= 287
[2024-03-18 00:26:08] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -635, Y= 67, Z= 287
[2024-03-18 00:26:08] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -634, Y= 67, Z= 287
[2024-03-18 00:26:08] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -633, Y= 67, Z= 287
[2024-03-18 00:26:09] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -632, Y= 67, Z= 287
[2024-03-18 00:26:09] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -631, Y= 67, Z= 287
[2024-03-18 00:26:09] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -630, Y= 67, Z= 287
[2024-03-18 00:26:10] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -629, Y= 67, Z= 287
[2024-03-18 00:26:10] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -628, Y= 67, Z= 287
[2024-03-18 00:26:14] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -627, Y= 67, Z= 287
[2024-03-18 00:26:14] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -626, Y= 67, Z= 287
[2024-03-18 00:26:14] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -625, Y= 67, Z= 287
[2024-03-18 00:26:16] [world] The Player <Koi> has placed QUARTZ_BLOCK at X= -624, Y= 67, Z= 287
[2024-03-18 00:26:46] [world] The Player <TurtleDuck> has placed LOG at X= -582, Y= 76, Z= 286
[2024-03-18 00:26:46] [world] The Player <TurtleDuck> has placed LOG at X= -581, Y= 76, Z= 286
[2024-03-18 00:26:47] [world] The Player <TurtleDuck> has placed LOG at X= -580, Y= 76, Z= 286
[2024-03-18 00:26:47] [world] The Player <TurtleDuck> has placed LOG at X= -579, Y= 76, Z= 286
[2024-03-18 00:26:50] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 76, Z= 286
[2024-03-18 00:26:51] [world] The Player <TurtleDuck> has placed LOG at X= -577, Y= 76, Z= 286
[2024-03-18 00:26:51] [world] The Player <TurtleDuck> has placed LOG at X= -576, Y= 76, Z= 286
[2024-03-18 00:26:56] [world] The Player <TurtleDuck> has placed LOG at X= -573, Y= 76, Z= 286
[2024-03-18 00:26:58] [world] The Player <TurtleDuck> has placed LOG at X= -574, Y= 76, Z= 286
[2024-03-18 00:27:00] [world] The Player <TurtleDuck> has placed LOG at X= -575, Y= 76, Z= 286
[2024-03-18 00:27:43] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 73, Z= 279
[2024-03-18 00:27:43] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 73, Z= 280
[2024-03-18 00:27:44] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 73, Z= 281
[2024-03-18 00:27:44] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 73, Z= 282
[2024-03-18 00:27:45] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 351
[2024-03-18 00:27:45] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 73, Z= 283
[2024-03-18 00:27:46] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 73, Z= 284
[2024-03-18 00:27:46] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 73, Z= 285
[2024-03-18 00:27:49] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 358
[2024-03-18 00:27:49] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 359
[2024-03-18 00:27:49] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 360
[2024-03-18 00:27:49] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 361
[2024-03-18 00:27:49] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 362
[2024-03-18 00:27:50] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 363
[2024-03-18 00:27:50] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 74, Z= 285
[2024-03-18 00:27:50] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 364
[2024-03-18 00:27:50] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 365
[2024-03-18 00:27:51] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 366
[2024-03-18 00:27:51] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 367
[2024-03-18 00:27:51] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 368
[2024-03-18 00:27:52] [world] The Player <Koi> has placed GRASS at X= -575, Y= 67, Z= 369
[2024-03-18 00:27:56] [world] The Player <Koi> has placed GRASS at X= -590, Y= 67, Z= 351
[2024-03-18 00:27:57] [world] The Player <Koi> has placed GRASS at X= -590, Y= 67, Z= 352
