[2024-03-28 00:58:44] [world] The Player <xcpc> has placed TORCH at X= -441, Y= 57, Z= 266
[2024-03-28 20:28:45] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 16, Z= -94
[2024-03-28 20:28:45] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 16, Z= -94
[2024-03-28 20:28:46] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 16, Z= -94
[2024-03-28 20:28:46] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 16, Z= -94
[2024-03-28 20:28:47] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 15, Z= -91
[2024-03-28 20:28:47] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 16, Z= -91
[2024-03-28 20:28:47] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 15, Z= -91
[2024-03-28 20:28:48] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 16, Z= -91
[2024-03-28 20:28:48] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 16, Z= -92
[2024-03-28 20:28:48] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 16, Z= -92
[2024-03-28 20:28:49] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 16, Z= -93
[2024-03-28 20:28:49] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 16, Z= -93
[2024-03-28 20:28:49] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 16, Z= -93
[2024-03-28 20:28:50] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 16, Z= -88
[2024-03-28 20:28:50] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 16, Z= -89
[2024-03-28 20:28:51] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 16, Z= -90
[2024-03-28 20:28:51] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 16, Z= -89
[2024-03-28 20:28:53] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 16, Z= -90
[2024-03-28 20:28:54] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 16, Z= -90
[2024-03-28 20:28:54] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 16, Z= -89
[2024-03-28 20:28:55] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 17, Z= -89
[2024-03-28 20:28:55] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 16, Z= -89
[2024-03-28 20:28:56] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 16, Z= -89
[2024-03-28 20:28:56] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 16, Z= -91
[2024-03-28 20:28:56] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 16, Z= -90
[2024-03-28 20:28:57] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 16, Z= -91
[2024-03-28 20:28:57] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 16, Z= -92
[2024-03-28 20:28:57] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -569, Y= 65, Z= 375
[2024-03-28 20:28:57] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 16, Z= -92
[2024-03-28 20:28:57] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 16, Z= -91
[2024-03-28 20:28:57] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 16, Z= -90
[2024-03-28 20:28:58] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 17, Z= -90
[2024-03-28 20:30:10] [world] The Player <Tester> has placed STAINED_CLAY at X= -544, Y= 68, Z= 314
[2024-03-28 20:30:30] [world] The Player <Tester> has placed GRASS at X= -544, Y= 64, Z= 311
[2024-03-28 20:30:31] [world] The Player <Tester> has placed GRASS at X= -543, Y= 64, Z= 312
[2024-03-28 20:31:00] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 356
[2024-03-28 20:31:00] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 355
[2024-03-28 20:31:00] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 356
[2024-03-28 20:31:00] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 355
[2024-03-28 20:31:01] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 354
[2024-03-28 20:31:01] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 353
[2024-03-28 20:31:02] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 354
[2024-03-28 20:31:02] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 353
[2024-03-28 20:31:02] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 352
[2024-03-28 20:31:03] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 352
[2024-03-28 20:31:03] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 351
[2024-03-28 20:31:03] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 350
[2024-03-28 20:31:03] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 349
[2024-03-28 20:31:04] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 348
[2024-03-28 20:31:04] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 347
[2024-03-28 20:31:04] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 346
[2024-03-28 20:31:04] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 345
[2024-03-28 20:31:04] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 344
[2024-03-28 20:31:05] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 343
[2024-03-28 20:31:05] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 342
[2024-03-28 20:31:05] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 341
[2024-03-28 20:31:05] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 340
[2024-03-28 20:31:07] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -605, Y= 75, Z= 340
[2024-03-28 20:31:07] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 340
[2024-03-28 20:31:07] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 341
[2024-03-28 20:31:08] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 341
[2024-03-28 20:31:08] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 340
[2024-03-28 20:31:43] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 341
[2024-03-28 20:31:44] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 340
[2024-03-28 20:31:44] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 342
[2024-03-28 20:31:45] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 343
[2024-03-28 20:31:45] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 342
[2024-03-28 20:31:45] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 342
[2024-03-28 20:31:46] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 343
[2024-03-28 20:31:46] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 343
[2024-03-28 20:31:46] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 344
[2024-03-28 20:31:46] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 344
[2024-03-28 20:31:47] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 344
[2024-03-28 20:31:47] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 345
[2024-03-28 20:31:47] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 345
[2024-03-28 20:31:47] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 345
[2024-03-28 20:31:47] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 346
[2024-03-28 20:31:48] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 346
[2024-03-28 20:31:48] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 347
[2024-03-28 20:31:48] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 346
[2024-03-28 20:31:48] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -609, Y= 75, Z= 346
[2024-03-28 20:31:49] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 347
[2024-03-28 20:31:49] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 347
[2024-03-28 20:31:50] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 348
[2024-03-28 20:31:50] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 348
[2024-03-28 20:31:51] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 349
[2024-03-28 20:31:51] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 349
[2024-03-28 20:31:51] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 349
[2024-03-28 20:31:52] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 348
[2024-03-28 20:31:52] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 350
[2024-03-28 20:31:52] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 350
[2024-03-28 20:31:53] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 350
[2024-03-28 20:31:53] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 351
[2024-03-28 20:31:54] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 351
[2024-03-28 20:31:54] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 351
[2024-03-28 20:31:54] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 352
[2024-03-28 20:31:54] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 352
[2024-03-28 20:31:55] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 353
[2024-03-28 20:31:55] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 353
[2024-03-28 20:31:55] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 354
[2024-03-28 20:31:55] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 354
[2024-03-28 20:31:56] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 355
[2024-03-28 20:31:56] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 355
[2024-03-28 20:31:56] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -608, Y= 75, Z= 356
[2024-03-28 20:31:57] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -606, Y= 75, Z= 357
[2024-03-28 20:31:58] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 357
[2024-03-28 20:31:59] [world] The Player <Feathery> has placed QUARTZ_BLOCK at X= -607, Y= 75, Z= 356
[2024-03-28 20:32:31] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 341
[2024-03-28 20:32:32] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -609, Y= 76, Z= 341
[2024-03-28 20:32:33] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 341
[2024-03-28 20:32:33] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 340
[2024-03-28 20:32:35] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 69, Z= 339
[2024-03-28 20:32:35] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 70, Z= 339
[2024-03-28 20:32:35] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 71, Z= 339
[2024-03-28 20:32:36] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 72, Z= 339
[2024-03-28 20:32:36] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 73, Z= 339
[2024-03-28 20:32:36] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 74, Z= 339
[2024-03-28 20:32:37] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 75, Z= 339
[2024-03-28 20:32:38] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 339
[2024-03-28 20:33:25] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -609, Y= 76, Z= 341
[2024-03-28 20:33:25] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -610, Y= 76, Z= 341
[2024-03-28 20:33:27] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -610, Y= 76, Z= 341
[2024-03-28 20:33:27] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -611, Y= 76, Z= 341
[2024-03-28 20:33:27] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 341
[2024-03-28 20:33:28] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 342
[2024-03-28 20:33:28] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 343
[2024-03-28 20:33:29] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 344
[2024-03-28 20:33:30] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 345
[2024-03-28 20:33:30] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -611, Y= 76, Z= 345
[2024-03-28 20:33:31] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -610, Y= 76, Z= 345
[2024-03-28 20:33:31] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -609, Y= 76, Z= 345
[2024-03-28 20:33:31] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 345
[2024-03-28 20:33:32] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 344
[2024-03-28 20:33:35] [world] The Player <Tester> has placed GRASS at X= -571, Y= 65, Z= 299
[2024-03-28 20:33:36] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 346
[2024-03-28 20:33:37] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 347
[2024-03-28 20:33:37] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -611, Y= 76, Z= 347
[2024-03-28 20:33:37] [world] The Player <Tester> has placed GRASS at X= -571, Y= 65, Z= 301
[2024-03-28 20:33:37] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -610, Y= 76, Z= 347
[2024-03-28 20:33:38] [world] The Player <Tester> has placed GRASS at X= -571, Y= 65, Z= 300
[2024-03-28 20:33:38] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -609, Y= 76, Z= 347
[2024-03-28 20:33:38] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 347
[2024-03-28 20:33:41] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 352
[2024-03-28 20:33:42] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -609, Y= 76, Z= 352
[2024-03-28 20:33:42] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -610, Y= 76, Z= 352
[2024-03-28 20:33:42] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -610, Y= 77, Z= 352
[2024-03-28 20:33:43] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 348
[2024-03-28 20:33:43] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 349
[2024-03-28 20:33:43] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 77, Z= 349
[2024-03-28 20:33:44] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 350
[2024-03-28 20:33:45] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 351
[2024-03-28 20:33:46] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -611, Y= 76, Z= 352
[2024-03-28 20:33:46] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 352
[2024-03-28 20:33:47] [world] The Player <Tester> has placed GRASS at X= -570, Y= 66, Z= 303
[2024-03-28 20:33:48] [world] The Player <Tester> has placed GRASS at X= -571, Y= 66, Z= 303
[2024-03-28 20:33:48] [world] The Player <Tester> has placed GRASS at X= -570, Y= 66, Z= 302
[2024-03-28 20:33:49] [world] The Player <Tester> has placed GRASS at X= -571, Y= 66, Z= 302
[2024-03-28 20:33:49] [world] The Player <Tester> has placed GRASS at X= -570, Y= 66, Z= 301
[2024-03-28 20:34:08] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 355
[2024-03-28 20:34:09] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 354
[2024-03-28 20:34:09] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -608, Y= 76, Z= 353
[2024-03-28 20:34:10] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -609, Y= 76, Z= 355
[2024-03-28 20:34:10] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -610, Y= 76, Z= 355
[2024-03-28 20:34:10] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -611, Y= 76, Z= 355
[2024-03-28 20:34:10] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 355
[2024-03-28 20:34:11] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -613, Y= 76, Z= 355
[2024-03-28 20:34:11] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -614, Y= 76, Z= 355
[2024-03-28 20:34:12] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -615, Y= 76, Z= 355
[2024-03-28 20:34:13] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 355
[2024-03-28 20:34:13] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 354
[2024-03-28 20:34:14] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 353
[2024-03-28 20:34:14] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 352
[2024-03-28 20:34:14] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 351
[2024-03-28 20:34:14] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 350
[2024-03-28 20:34:14] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 349
[2024-03-28 20:34:15] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 348
[2024-03-28 20:34:15] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 347
[2024-03-28 20:34:15] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 346
[2024-03-28 20:34:15] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 345
[2024-03-28 20:34:15] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 344
[2024-03-28 20:34:16] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 343
[2024-03-28 20:34:16] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 342
[2024-03-28 20:34:16] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -616, Y= 76, Z= 341
[2024-03-28 20:34:17] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -613, Y= 76, Z= 341
[2024-03-28 20:34:17] [world] The Player <Tester> has placed QUARTZ_STAIRS at X= -582, Y= 67, Z= 304
[2024-03-28 20:34:18] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -614, Y= 76, Z= 341
[2024-03-28 20:34:18] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -615, Y= 76, Z= 341
[2024-03-28 20:34:19] [world] The Player <Tester> has placed QUARTZ_STAIRS at X= -582, Y= 67, Z= 304
[2024-03-28 20:34:20] [world] The Player <Tester> has placed QUARTZ_STAIRS at X= -583, Y= 67, Z= 304
[2024-03-28 20:34:21] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -613, Y= 76, Z= 354
[2024-03-28 20:34:22] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 354
[2024-03-28 20:34:22] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -612, Y= 76, Z= 353
[2024-03-28 20:34:23] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -613, Y= 76, Z= 349
[2024-03-28 20:34:24] [world] The Player <Feathery> has placed RED_SANDSTONE at X= -614, Y= 76, Z= 349
