[2024-03-24 21:52:56] [world] The Player <GolemDaWanderer> has placed HOPPER at X= -10299, Y= 34, Z= 4029
[2024-03-25 13:40:26] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10189, Y= 63, Z= 4105
[2024-03-25 13:40:26] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10188, Y= 63, Z= 4105
[2024-03-25 13:40:26] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10188, Y= 63, Z= 4104
[2024-03-25 13:40:27] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10189, Y= 63, Z= 4104
[2024-03-25 13:40:32] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10185, Y= 63, Z= 4114
[2024-03-25 13:40:32] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10185, Y= 63, Z= 4115
[2024-03-25 13:40:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10185, Y= 63, Z= 4116
[2024-03-25 13:40:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10184, Y= 63, Z= 4116
[2024-03-25 13:40:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10184, Y= 63, Z= 4115
[2024-03-25 13:40:34] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10184, Y= 63, Z= 4114
[2024-03-25 13:43:25] [world_the_end] The Player <NezukoChan> has placed ENDER_CHEST at X= 79, Y= 46, Z= 0
[2024-03-25 16:51:56] [world] The Player <xcpc> has placed COBBLESTONE at X= -721, Y= 65, Z= 328
[2024-03-25 16:52:05] [world] The Player <xcpc> has placed SAND at X= -717, Y= 68, Z= 338
[2024-03-25 16:52:06] [world] The Player <xcpc> has placed SAND at X= -718, Y= 69, Z= 338
[2024-03-25 16:52:07] [world] The Player <xcpc> has placed SAND at X= -718, Y= 69, Z= 338
[2024-03-25 16:52:23] [world] The Player <xcpc> has placed SAND at X= -686, Y= 69, Z= 343
[2024-03-25 16:52:23] [world] The Player <xcpc> has placed SAND at X= -686, Y= 70, Z= 343
[2024-03-25 16:53:17] [world] The Player <xcpc> has placed COBBLESTONE at X= -786, Y= 70, Z= 289
[2024-03-25 16:53:18] [world] The Player <xcpc> has placed COBBLESTONE at X= -786, Y= 71, Z= 289
[2024-03-25 16:53:19] [world] The Player <xcpc> has placed COBBLESTONE at X= -786, Y= 72, Z= 289
[2024-03-25 16:53:21] [world] The Player <xcpc> has placed COBBLESTONE at X= -787, Y= 72, Z= 289
[2024-03-25 16:53:22] [world] The Player <xcpc> has placed COBBLESTONE at X= -786, Y= 72, Z= 288
[2024-03-25 16:53:23] [world] The Player <xcpc> has placed COBBLESTONE at X= -787, Y= 72, Z= 288
[2024-03-25 16:53:25] [world] The Player <xcpc> has placed COBBLESTONE at X= -786, Y= 72, Z= 287
[2024-03-25 16:53:26] [world] The Player <xcpc> has placed COBBLESTONE at X= -787, Y= 72, Z= 287
[2024-03-25 16:53:27] [world] The Player <xcpc> has placed COBBLESTONE at X= -788, Y= 72, Z= 287
[2024-03-25 16:53:27] [world] The Player <xcpc> has placed COBBLESTONE at X= -788, Y= 72, Z= 289
[2024-03-25 16:53:28] [world] The Player <xcpc> has placed COBBLESTONE at X= -788, Y= 72, Z= 288
[2024-03-25 16:55:31] [world] The Player <xcpc> has placed TORCH at X= -778, Y= 62, Z= 283
[2024-03-25 16:56:10] [world] The Player <xcpc> has placed TORCH at X= -769, Y= 59, Z= 288
[2024-03-25 16:56:16] [world] The Player <xcpc> has placed TORCH at X= -764, Y= 56, Z= 290
[2024-03-25 16:56:33] [world] The Player <xcpc> has placed MOSSY_COBBLESTONE at X= -765, Y= 54, Z= 291
[2024-03-25 16:56:39] [world] The Player <xcpc> has placed TORCH at X= -771, Y= 55, Z= 300
[2024-03-25 19:19:32] [world] The Player <GolemDaWanderer> has placed ENDER_CHEST at X= -10180, Y= 64, Z= 4117
[2024-03-25 19:22:24] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 60, Z= 4119
[2024-03-25 19:22:24] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10182, Y= 60, Z= 4119
[2024-03-25 19:22:29] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 61, Z= 4119
[2024-03-25 19:22:30] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 62, Z= 4119
[2024-03-25 19:22:33] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 63, Z= 4119
[2024-03-25 19:25:00] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 60, Z= 4119
[2024-03-25 19:25:01] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 61, Z= 4119
[2024-03-25 19:25:01] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 62, Z= 4119
[2024-03-25 19:26:57] [world] The Player <GolemDaWanderer> has placed ENDER_CHEST at X= -10156, Y= 32, Z= 4136
[2024-03-25 19:27:51] [world] The Player <GolemDaWanderer> has placed ENDER_CHEST at X= -10160, Y= 34, Z= 4130
[2024-03-25 19:29:26] [world] The Player <GolemDaWanderer> has placed ENDER_CHEST at X= -10176, Y= 42, Z= 4125
[2024-03-25 19:30:49] [world] The Player <GolemDaWanderer> has placed ENDER_CHEST at X= -10180, Y= 41, Z= 4121
[2024-03-25 19:33:29] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 60, Z= 4119
[2024-03-25 19:33:29] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 61, Z= 4119
[2024-03-25 19:33:30] [world] The Player <GolemDaWanderer> has placed DIRT at X= -10181, Y= 62, Z= 4119
