[2024-03-19 11:18:46] [world_the_end] The Player <Rip_Dogwater> has placed STONE at X= 98, Y= 49, Z= -1
[2024-03-20 14:00:05] [world] The Player <Tester> has placed TORCH at X= -10296, Y= 18, Z= 3628
[2024-03-20 14:00:06] [world] The Player <Tester> has placed TORCH at X= -10298, Y= 16, Z= 3635
[2024-03-20 14:00:07] [world] The Player <qwerty> has placed CHEST at X= -443, Y= 72, Z= -489
[2024-03-20 14:00:08] [world] The Player <Tester> has placed TORCH at X= -10293, Y= 15, Z= 3638
[2024-03-20 14:00:10] [world] The Player <Tester> has placed TORCH at X= -10289, Y= 13, Z= 3633
[2024-03-20 14:00:11] [world] The Player <Tester> has placed TORCH at X= -10281, Y= 11, Z= 3639
[2024-03-20 14:00:14] [world] The Player <Tester> has placed TORCH at X= -10282, Y= 12, Z= 3632
[2024-03-20 14:00:17] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 196
[2024-03-20 14:00:17] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 197
[2024-03-20 14:00:18] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 198
[2024-03-20 14:00:31] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10303, Y= 21, Z= 3616
[2024-03-20 14:00:31] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10304, Y= 20, Z= 3616
[2024-03-20 14:00:32] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10305, Y= 20, Z= 3616
[2024-03-20 14:00:32] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10304, Y= 21, Z= 3616
[2024-03-20 14:00:33] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10305, Y= 21, Z= 3616
[2024-03-20 14:00:33] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 199
[2024-03-20 14:00:33] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 200
[2024-03-20 14:00:34] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 201
[2024-03-20 14:00:34] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 202
[2024-03-20 14:00:34] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10302, Y= 21, Z= 3617
[2024-03-20 14:00:35] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10303, Y= 21, Z= 3617
[2024-03-20 14:00:35] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 203
[2024-03-20 14:00:35] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 204
[2024-03-20 14:00:35] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10304, Y= 20, Z= 3617
[2024-03-20 14:00:36] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 205
[2024-03-20 14:00:36] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 206
[2024-03-20 14:00:37] [world] The Player <character> has placed RAILS at X= -739, Y= 11, Z= 207
[2024-03-20 14:00:38] [world] The Player <qwerty> has placed SANDSTONE at X= -445, Y= 72, Z= -488
[2024-03-20 14:00:39] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10302, Y= 21, Z= 3618
[2024-03-20 14:00:39] [world] The Player <qwerty> has placed SANDSTONE at X= -445, Y= 73, Z= -488
[2024-03-20 14:00:39] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10303, Y= 21, Z= 3618
[2024-03-20 14:00:40] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10304, Y= 21, Z= 3618
[2024-03-20 14:00:40] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10304, Y= 21, Z= 3617
[2024-03-20 14:00:41] [world] The Player <qwerty> has placed SANDSTONE at X= -445, Y= 75, Z= -488
[2024-03-20 14:00:41] [world] The Player <qwerty> has placed SANDSTONE at X= -445, Y= 74, Z= -488
[2024-03-20 14:00:41] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10304, Y= 22, Z= 3617
[2024-03-20 14:00:42] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10305, Y= 22, Z= 3617
[2024-03-20 14:00:43] [world] The Player <NezukoChan> has placed LAPIS_ORE at X= -10305, Y= 20, Z= 3617
[2024-03-20 14:01:04] [world] The Player <Brycethelegend> has placed ANVIL at X= -1354, Y= 64, Z= -264
[2024-03-20 14:01:40] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -98, Y= 77, Z= -34
[2024-03-20 14:01:40] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -98, Y= 78, Z= -34
[2024-03-20 14:01:40] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -98, Y= 79, Z= -34
[2024-03-20 14:01:41] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -98, Y= 80, Z= -34
[2024-03-20 14:01:41] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -98, Y= 81, Z= -34
[2024-03-20 14:01:43] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -99, Y= 81, Z= -34
[2024-03-20 14:01:44] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -99, Y= 81, Z= -35
[2024-03-20 14:01:45] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -99, Y= 81, Z= -36
[2024-03-20 14:01:46] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -100, Y= 81, Z= -36
[2024-03-20 14:01:48] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -100, Y= 81, Z= -37
[2024-03-20 14:01:49] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -100, Y= 81, Z= -38
[2024-03-20 14:01:49] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -101, Y= 81, Z= -38
[2024-03-20 14:01:50] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= -10306, Y= 20, Z= 3616
[2024-03-20 14:01:50] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 81, Z= -38
[2024-03-20 14:01:50] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= -10305, Y= 20, Z= 3616
[2024-03-20 14:01:51] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= -10304, Y= 20, Z= 3616
[2024-03-20 14:01:52] [world] The Player <Tester> has placed TORCH at X= -10312, Y= 23, Z= 3607
[2024-03-20 14:01:52] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 81, Z= -39
[2024-03-20 14:01:52] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= -10307, Y= 20, Z= 3616
[2024-03-20 14:01:53] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 81, Z= -39
[2024-03-20 14:01:53] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 81, Z= -40
[2024-03-20 14:01:54] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 81, Z= -41
[2024-03-20 14:01:54] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1801, Y= 38, Z= 286
[2024-03-20 14:01:54] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -104, Y= 81, Z= -41
[2024-03-20 14:01:54] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1800, Y= 38, Z= 286
[2024-03-20 14:01:55] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -104, Y= 82, Z= -41
[2024-03-20 14:01:56] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -104, Y= 83, Z= -41
[2024-03-20 14:01:56] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -104, Y= 84, Z= -41
[2024-03-20 14:01:58] [world] The Player <Tester> has placed TORCH at X= -10312, Y= 22, Z= 3598
[2024-03-20 14:01:58] [world] The Player <character> has placed COBBLESTONE at X= -739, Y= 11, Z= 195
[2024-03-20 14:01:59] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 84, Z= -41
[2024-03-20 14:02:00] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 84, Z= -41
[2024-03-20 14:02:00] [world] The Player <Tester> has placed TORCH at X= -10315, Y= 20, Z= 3594
[2024-03-20 14:02:01] [world] The Player <Tester> has placed TORCH at X= -10313, Y= 21, Z= 3588
[2024-03-20 14:02:02] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1800, Y= 40, Z= 286
[2024-03-20 14:02:02] [world] The Player <Tester> has placed TORCH at X= -10307, Y= 21, Z= 3585
[2024-03-20 14:02:03] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1801, Y= 40, Z= 286
[2024-03-20 14:02:03] [world] The Player <Tester> has placed TORCH at X= -10312, Y= 22, Z= 3580
[2024-03-20 14:02:04] [world] The Player <sharky> has placed SANDSTONE at X= -498, Y= 69, Z= -461
[2024-03-20 14:02:04] [world] The Player <Tester> has placed TORCH at X= -10313, Y= 19, Z= 3575
[2024-03-20 14:02:05] [world] The Player <sharky> has placed SANDSTONE at X= -498, Y= 70, Z= -459
[2024-03-20 14:02:05] [world] The Player <Tester> has placed TORCH at X= -10307, Y= 17, Z= 3572
[2024-03-20 14:02:05] [world] The Player <character> has placed COBBLESTONE at X= -739, Y= 11, Z= 208
[2024-03-20 14:02:06] [world] The Player <sharky> has placed SANDSTONE at X= -498, Y= 70, Z= -463
[2024-03-20 14:02:06] [world] The Player <Tester> has placed TORCH at X= -10301, Y= 16, Z= 3575
[2024-03-20 14:02:07] [world] The Player <Tester> has placed TORCH at X= -10297, Y= 19, Z= 3578
[2024-03-20 14:02:10] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 87, Z= -41
[2024-03-20 14:02:10] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 533, Y= 11, Z= 2217
[2024-03-20 14:02:10] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 532, Y= 11, Z= 2217
[2024-03-20 14:02:11] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 532, Y= 11, Z= 2216
[2024-03-20 14:02:15] [world] The Player <sharky> has placed REDSTONE_TORCH_ON at X= -498, Y= 71, Z= -460
[2024-03-20 14:02:15] [world] The Player <Tester> has placed TORCH at X= -10319, Y= 21, Z= 3573
[2024-03-20 14:02:17] [world] The Player <Tester> has placed TORCH at X= -10319, Y= 19, Z= 3578
[2024-03-20 14:02:19] [world] The Player <Tester> has placed TORCH at X= -10317, Y= 13, Z= 3583
[2024-03-20 14:02:19] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 529, Y= 10, Z= 2224
[2024-03-20 14:02:20] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 530, Y= 10, Z= 2224
[2024-03-20 14:02:23] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 529, Y= 11, Z= 2227
[2024-03-20 14:02:24] [world] The Player <sharky> has placed WORKBENCH at X= -499, Y= 70, Z= -460
[2024-03-20 14:02:30] [world] The Player <Tester> has placed TORCH at X= -10331, Y= 17, Z= 3583
[2024-03-20 14:02:34] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 531, Y= 10, Z= 2224
[2024-03-20 14:02:36] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 87, Z= -41
[2024-03-20 14:02:37] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 86, Z= -41
[2024-03-20 14:02:38] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -104, Y= 84, Z= -40
[2024-03-20 14:02:38] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 529, Y= 10, Z= 2224
[2024-03-20 14:02:39] [world] The Player <Tester> has placed COBBLESTONE at X= -10330, Y= 18, Z= 3579
[2024-03-20 14:02:39] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 529, Y= 11, Z= 2224
[2024-03-20 14:02:40] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 530, Y= 10, Z= 2224
[2024-03-20 14:02:40] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -104, Y= 84, Z= -39
[2024-03-20 14:02:41] [world] The Player <Tester> has placed TORCH at X= -10330, Y= 19, Z= 3581
[2024-03-20 14:02:41] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 84, Z= -40
[2024-03-20 14:02:42] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 84, Z= -40
[2024-03-20 14:02:42] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 84, Z= -39
[2024-03-20 14:02:44] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 84, Z= -39
[2024-03-20 14:02:44] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 527, Y= 10, Z= 2223
[2024-03-20 14:02:45] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 527, Y= 10, Z= 2224
[2024-03-20 14:02:45] [world] The Player <VeerIsKKK> has placed COBBLESTONE at X= 528, Y= 10, Z= 2224
[2024-03-20 14:02:47] [world] The Player <I_am_amazing> has placed TORCH at X= -1191, Y= 61, Z= 9
[2024-03-20 14:02:48] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 88, Z= -41
[2024-03-20 14:02:48] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 87, Z= -40
[2024-03-20 14:02:48] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -103, Y= 86, Z= -40
[2024-03-20 14:02:48] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -104, Y= 86, Z= -40
[2024-03-20 14:02:54] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 88, Z= -40
[2024-03-20 14:02:54] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 87, Z= -40
[2024-03-20 14:02:54] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -102, Y= 86, Z= -41
[2024-03-20 14:02:54] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -101, Y= 86, Z= -41
[2024-03-20 14:02:59] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -105, Y= 84, Z= -39
[2024-03-20 14:03:00] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -106, Y= 84, Z= -39
[2024-03-20 14:03:01] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -107, Y= 84, Z= -39
[2024-03-20 14:03:03] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -107, Y= 84, Z= -40
[2024-03-20 14:03:04] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -107, Y= 84, Z= -41
[2024-03-20 14:03:07] [world_nether] The Player <MrBlob2U> has placed COBBLESTONE at X= -107, Y= 84, Z= -42
[2024-03-20 14:03:08] [world] The Player <NezukoChan> has placed TRAP_DOOR at X= -10181, Y= 63, Z= 4119
[2024-03-20 14:03:09] [world] The Player <Tester> has placed TORCH at X= -10329, Y= 17, Z= 3581
[2024-03-20 14:03:15] [world] The Player <Rip_Dogwater> has placed STONE at X= 9976, Y= 64, Z= 1123
[2024-03-20 14:03:15] [world] The Player <Tester> has placed TORCH at X= -10324, Y= 18, Z= 3570
[2024-03-20 14:03:16] [world] The Player <Rip_Dogwater> has placed STONE at X= 9975, Y= 64, Z= 1123
[2024-03-20 14:03:17] [world] The Player <Rip_Dogwater> has placed STONE at X= 9974, Y= 63, Z= 1123
[2024-03-20 14:03:17] [world] The Player <Rip_Dogwater> has placed STONE at X= 9974, Y= 64, Z= 1123
[2024-03-20 14:03:18] [world] The Player <Rip_Dogwater> has placed STONE at X= 9975, Y= 65, Z= 1123
[2024-03-20 14:03:18] [world] The Player <Rip_Dogwater> has placed STONE at X= 9975, Y= 66, Z= 1123
[2024-03-20 14:03:20] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 68, Z= 1136
[2024-03-20 14:03:20] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 68, Z= 1137
[2024-03-20 14:03:20] [world] The Player <Tester> has placed TORCH at X= -10335, Y= 16, Z= 3561
[2024-03-20 14:03:20] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 69, Z= 1136
[2024-03-20 14:03:21] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 69, Z= 1137
[2024-03-20 14:03:21] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 70, Z= 1136
[2024-03-20 14:03:21] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 70, Z= 1137
[2024-03-20 14:03:21] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 71, Z= 1136
[2024-03-20 14:03:22] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 71, Z= 1137
[2024-03-20 14:03:22] [world] The Player <qwerty> has placed SANDSTONE at X= 9965, Y= 72, Z= 1136
[2024-03-20 14:03:23] [world] The Player <digbick> has placed WOOD at X= -689, Y= 73, Z= 296
[2024-03-20 14:03:23] [world] The Player <digbick> has placed WOOD at X= -689, Y= 74, Z= 297
[2024-03-20 14:03:23] [world] The Player <digbick> has placed WOOD at X= -689, Y= 73, Z= 297
[2024-03-20 14:03:28] [world] The Player <Tester> has placed TORCH at X= -10349, Y= 12, Z= 3562
[2024-03-20 14:03:31] [world] The Player <WienerDogFace> has placed WOOD at X= -456, Y= 6, Z= 1328
[2024-03-20 14:03:35] [world_nether] The Player <Pog4lifepeople> has placed NETHERRACK at X= -287, Y= 31, Z= 497
[2024-03-20 14:03:35] [world_nether] The Player <Pog4lifepeople> has placed NETHERRACK at X= -287, Y= 32, Z= 497
[2024-03-20 14:03:37] [world] The Player <digbick> has placed WOOD at X= -676, Y= 73, Z= 289
[2024-03-20 14:03:37] [world] The Player <digbick> has placed WOOD at X= -677, Y= 73, Z= 289
[2024-03-20 14:03:40] [world] The Player <Brycethelegend> has placed DIRT at X= -583, Y= 54, Z= 275
[2024-03-20 14:03:44] [world] The Player <digbick> has placed LOG at X= -676, Y= 73, Z= 289
[2024-03-20 14:03:54] [world] The Player <WienerDogFace> has placed WOOD at X= -456, Y= 7, Z= 1328
[2024-03-20 14:03:55] [world] The Player <Tester> has placed TORCH at X= -10328, Y= 12, Z= 3562
[2024-03-20 14:03:57] [world] The Player <Tester> has placed TORCH at X= -10326, Y= 12, Z= 3560
[2024-03-20 14:04:08] [world] The Player <astronomy> has placed WALL_SIGN at X= 1800, Y= 40, Z= 287
[2024-03-20 14:04:13] [world] The Player <astronomy> has placed WALL_SIGN at X= 1801, Y= 40, Z= 287
[2024-03-20 14:04:21] [world] The Player <Tester> has placed TORCH at X= -10328, Y= 14, Z= 3556
[2024-03-20 14:04:23] [world] The Player <Tester> has placed TORCH at X= -10328, Y= 17, Z= 3549
[2024-03-20 14:04:26] [world] The Player <Tester> has placed TORCH at X= -10330, Y= 18, Z= 3543
[2024-03-20 14:04:48] [world] The Player <Tester> has placed TORCH at X= -10350, Y= 11, Z= 3557
[2024-03-20 14:04:51] [world] The Player <Tester> has placed TORCH at X= -10355, Y= 13, Z= 3553
[2024-03-20 14:04:53] [world] The Player <WienerDogFace> has placed WOOD at X= -448, Y= 10, Z= 1413
[2024-03-20 14:04:58] [world] The Player <Tester> has placed TORCH at X= -10358, Y= 15, Z= 3546
[2024-03-20 14:05:00] [world] The Player <Tester> has placed TORCH at X= -10357, Y= 14, Z= 3538
[2024-03-20 14:05:09] [world] The Player <Tester> has placed TORCH at X= -10358, Y= 17, Z= 3554
[2024-03-20 14:05:14] [world] The Player <Tester> has placed TORCH at X= -10357, Y= 11, Z= 3564
[2024-03-20 14:05:17] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 62, Z= 4103
[2024-03-20 14:05:43] [world] The Player <Tester> has placed TORCH at X= -10352, Y= 13, Z= 3589
[2024-03-20 14:05:43] [world] The Player <Tester> has placed TORCH at X= -10350, Y= 13, Z= 3587
[2024-03-20 14:05:50] [world] The Player <Tester> has placed TORCH at X= -10357, Y= 15, Z= 3594
[2024-03-20 14:05:51] [world] The Player <hexa> has placed WOOD at X= -10346, Y= 13, Z= 3549
[2024-03-20 14:05:53] [world] The Player <hexa> has placed WOOD at X= -10345, Y= 10, Z= 3547
[2024-03-20 14:05:54] [world] The Player <hexa> has placed WOOD at X= -10344, Y= 10, Z= 3547
[2024-03-20 14:05:55] [world] The Player <Tester> has placed TORCH at X= -10357, Y= 17, Z= 3600
[2024-03-20 14:05:56] [world] The Player <hexa> has placed WOOD at X= -10344, Y= 10, Z= 3546
[2024-03-20 14:05:56] [world] The Player <hexa> has placed WOOD at X= -10344, Y= 11, Z= 3546
[2024-03-20 14:05:56] [world] The Player <Tester> has placed TORCH at X= -10352, Y= 17, Z= 3606
[2024-03-20 14:06:02] [world] The Player <hexa> has placed WOOD at X= -10345, Y= 11, Z= 3548
[2024-03-20 14:06:02] [world] The Player <Tester> has placed TORCH at X= -10344, Y= 16, Z= 3603
[2024-03-20 14:06:09] [world] The Player <digbick> has placed SAPLING at X= -688, Y= 72, Z= 296
[2024-03-20 14:06:11] [world] The Player <Tester> has placed TORCH at X= -10350, Y= 18, Z= 3592
[2024-03-20 14:06:11] [world] The Player <hexa> has placed WOOD at X= -10345, Y= 10, Z= 3546
[2024-03-20 14:06:12] [world] The Player <hexa> has placed WOOD at X= -10345, Y= 10, Z= 3545
[2024-03-20 14:06:13] [world] The Player <Tester> has placed TORCH at X= -10346, Y= 19, Z= 3591
[2024-03-20 14:06:13] [world] The Player <hexa> has placed WOOD at X= -10344, Y= 10, Z= 3545
[2024-03-20 14:06:14] [world] The Player <hexa> has placed WOOD at X= -10344, Y= 10, Z= 3544
[2024-03-20 14:06:15] [world] The Player <Tester> has placed TORCH at X= -10337, Y= 19, Z= 3590
[2024-03-20 14:06:15] [world] The Player <hexa> has placed WOOD at X= -10345, Y= 9, Z= 3544
