[2024-03-21 19:48:20] [world] The Player <character> has crafted 4 of WOOD at X= -371, Y= 88, Z= -61
[2024-03-22 18:03:54] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:54] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:54] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:54] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:54] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:55] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:55] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:55] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:57] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:03:57] [world] The Player <I_am_amazing> has crafted 1 of IRON BLOCK at X= -40, Y= 7, Z= -82
[2024-03-22 18:03:58] [world] The Player <A_Random_Person> has crafted 16 of THIN GLASS at X= -550, Y= 89, Z= 245
[2024-03-22 18:05:02] [world] The Player <SPADE> has crafted 4 of WOOD at X= -647, Y= 50, Z= -786
[2024-03-22 18:05:05] [world] The Player <SPADE> has crafted 4 of STICK at X= -647, Y= 50, Z= -786
[2024-03-22 18:05:06] [world] The Player <SPADE> has crafted 4 of STICK at X= -647, Y= 50, Z= -786
[2024-03-22 18:05:13] [world] The Player <SPADE> has crafted 1 of LEVER at X= -647, Y= 50, Z= -786
[2024-03-22 18:47:16] [world] The Player <qwerty> has crafted 3 of PAPER at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:17] [world] The Player <qwerty> has crafted 3 of PAPER at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:17] [world] The Player <qwerty> has crafted 3 of PAPER at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:17] [world] The Player <qwerty> has crafted 3 of PAPER at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:17] [world] The Player <qwerty> has crafted 3 of PAPER at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:17] [world] The Player <qwerty> has crafted 3 of PAPER at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:17] [world] The Player <qwerty> has crafted 1 of SUGAR at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:18] [world] The Player <qwerty> has crafted 1 of SUGAR at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:18] [world] The Player <qwerty> has crafted 1 of SUGAR at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:23] [world] The Player <qwerty> has crafted 1 of SUGAR at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:44] [world] The Player <qwerty> has crafted 1 of BOOK at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:44] [world] The Player <qwerty> has crafted 1 of BOOK at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:44] [world] The Player <qwerty> has crafted 1 of BOOK at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:45] [world] The Player <qwerty> has crafted 1 of BOOK at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:45] [world] The Player <qwerty> has crafted 1 of BOOK at X= -666, Y= 97, Z= -786
[2024-03-22 18:47:45] [world] The Player <qwerty> has crafted 1 of BOOK at X= -666, Y= 97, Z= -786
[2024-03-22 19:17:21] [world] The Player <digbick> has crafted 3 of INK SACK at X= -682, Y= 71, Z= 311
[2024-03-22 19:17:21] [world] The Player <digbick> has crafted 3 of INK SACK at X= -682, Y= 71, Z= 311
[2024-03-22 19:25:26] [world] The Player <digbick> has crafted 1 of BUCKET at X= -690, Y= 71, Z= 312
[2024-03-22 19:31:56] [world] The Player <astronomy> has crafted 1 of CHEST at X= 1802, Y= 38, Z= 289
[2024-03-22 19:32:38] [world] The Player <astronomy> has crafted 1 of CHEST at X= 1803, Y= 38, Z= 289
[2024-03-22 19:45:18] [world] The Player <digbick> has crafted 1 of MINECART at X= -690, Y= 71, Z= 312
[2024-03-22 20:08:58] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of MUSHROOM SOUP at X= -172, Y= 99, Z= 42
[2024-03-22 20:09:07] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of MUSHROOM SOUP at X= -171, Y= 99, Z= 43
[2024-03-22 20:11:53] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:54] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:55] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:55] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:55] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:55] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:11:55] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:58] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:58] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:58] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:58] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:58] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:58] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:58] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:12:59] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:06] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:06] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:06] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:06] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:06] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:06] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:06] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:07] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:30] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:30] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:30] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:30] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:31] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:31] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:31] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:31] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:13:31] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 313
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:39] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:17:39] [world] The Player <digbick> has crafted 4 of WOOD at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:10] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:11] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -690, Y= 71, Z= 312
[2024-03-22 20:18:26] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of STONE PICKAXE at X= 12502, Y= 128, Z= 0
[2024-03-22 20:27:31] [world] The Player <Heinrich_Himmler> has crafted 1 of MUSHROOM SOUP at X= -651, Y= 68, Z= 309
[2024-03-22 20:28:08] [world] The Player <digbick> has crafted 1 of BUCKET at X= -689, Y= 71, Z= 313
[2024-03-22 20:34:30] [world] The Player <NezukoChan> has crafted 1 of SUGAR at X= -10172, Y= 64, Z= 4120
[2024-03-22 20:34:49] [world] The Player <digbick> has crafted 1 of WORKBENCH at X= -707, Y= 93, Z= 316
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:18] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:19] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:19] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:19] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:19] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:20] [world] The Player <digbick> has crafted 4 of WOOD at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:35] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:36] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:35:36] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -709, Y= 93, Z= 320
[2024-03-22 20:51:11] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD INGOT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:14] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD INGOT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:18] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:19] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:19] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:19] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:19] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:19] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:20] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:20] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:20] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:20] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:20] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:20] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:21] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:21] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:34] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:34] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:35] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:35] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:35] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:35] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:35] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1357, Y= 67, Z= -243
[2024-03-22 20:51:49] [world] The Player <Mudkips_Rule> has crafted 9 of GOLD NUGGET at X= -1357, Y= 67, Z= -243
[2024-03-22 20:52:25] [world] The Player <Mudkips_Rule> has crafted 1 of GOLDEN CARROT at X= -1358, Y= 67, Z= -244
[2024-03-22 20:54:03] [world] The Player <Mudkips_Rule> has crafted 3 of GLASS BOTTLE at X= -1152, Y= 65, Z= -437
[2024-03-22 21:01:55] [world_nether] The Player <Mudkips_Rule> has crafted 1 of FERMENTED SPIDER EYE at X= 96, Y= 42, Z= -161
[2024-03-22 21:01:55] [world_nether] The Player <Mudkips_Rule> has crafted 1 of FERMENTED SPIDER EYE at X= 96, Y= 42, Z= -161
[2024-03-22 21:01:55] [world_nether] The Player <Mudkips_Rule> has crafted 1 of FERMENTED SPIDER EYE at X= 96, Y= 42, Z= -161
[2024-03-22 21:01:55] [world_nether] The Player <Mudkips_Rule> has crafted 1 of FERMENTED SPIDER EYE at X= 96, Y= 42, Z= -161
[2024-03-22 21:01:55] [world_nether] The Player <Mudkips_Rule> has crafted 1 of FERMENTED SPIDER EYE at X= 96, Y= 42, Z= -161
[2024-03-22 21:23:33] [world] The Player <Tester> has crafted 4 of WOOD at X= -621, Y= 6, Z= 322
[2024-03-22 21:23:34] [world] The Player <Tester> has crafted 4 of STICK at X= -621, Y= 6, Z= 322
[2024-03-22 21:23:37] [world] The Player <Tester> has crafted 1 of LEVER at X= -621, Y= 6, Z= 322
[2024-03-22 21:28:19] [world] The Player <Mudkips_Rule> has crafted 3 of GLASS BOTTLE at X= -1152, Y= 65, Z= -437
[2024-03-22 21:58:29] [world] The Player <Mudkips_Rule> has crafted 1 of IRON SWORD at X= -1154, Y= 64, Z= -438
[2024-03-22 21:58:36] [world] The Player <Mudkips_Rule> has crafted 1 of BUCKET at X= -1154, Y= 64, Z= -438
[2024-03-22 22:01:23] [world_the_end] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -169, Y= 99, Z= 43
[2024-03-22 22:01:34] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of STONE PICKAXE at X= -169, Y= 99, Z= 43
[2024-03-22 22:20:14] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 574
[2024-03-22 23:05:54] [world] The Player <qwerty> has crafted 4 of WOOD at X= -668, Y= 95, Z= -785
[2024-03-22 23:05:57] [world] The Player <qwerty> has crafted 4 of STICK at X= -668, Y= 95, Z= -785
[2024-03-22 23:05:57] [world] The Player <qwerty> has crafted 4 of STICK at X= -668, Y= 95, Z= -785
[2024-03-22 23:06:06] [world] The Player <qwerty> has crafted 1 of IRON PICKAXE at X= -668, Y= 95, Z= -785
