[2024-03-20 19:09:59] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Sheep at X= -10240, Y= 64, Z= 4090
[2024-03-21 12:17:35] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Skeleton at X= -337, Y= 66, Z= 2007
[2024-03-21 12:17:58] [world] [674bcc92-665b-300e-b263-9f05b33c98c6] The Player <Bobuz> has slain Pig at X= -375, Y= 64, Z= -130
[2024-03-21 12:18:14] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Horse at X= -398, Y= 71, Z= 2027
[2024-03-21 12:19:11] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Spider at X= -434, Y= 68, Z= 2027
[2024-03-21 12:19:25] [world] [d9d5d639-2d74-3256-ac1f-f0af25637cf9] The Player <ACE> has slain dick_slap at X= -768, Y= 63, Z= 257
[2024-03-21 12:20:11] [world] [d9d5d639-2d74-3256-ac1f-f0af25637cf9] The Player <ACE> has slain dick_slap at X= -763, Y= 63, Z= 257
[2024-03-21 12:20:59] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Chicken at X= -352, Y= 64, Z= -112
[2024-03-21 12:21:03] [world] [d9d5d639-2d74-3256-ac1f-f0af25637cf9] The Player <ACE> has slain dick_slap at X= -779, Y= 63, Z= 257
[2024-03-21 12:21:31] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1535, Y= 50, Z= -118
[2024-03-21 12:21:49] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:21:51] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:21:51] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:21:53] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:53] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:54] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:54] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:55] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:55] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:56] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:57] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:57] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:21:58] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:05] [world] [674bcc92-665b-300e-b263-9f05b33c98c6] The Player <Bobuz> has slain Pig at X= -405, Y= 66, Z= -193
[2024-03-21 12:22:11] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:12] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:13] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:13] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:14] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:14] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:15] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:16] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:16] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:17] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:18] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:18] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:19] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:19] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:20] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:38] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:40] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:42] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:43] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:45] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:47] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:48] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:49] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:22:49] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:22:52] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:23:05] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:23:28] [world] [d9d5d639-2d74-3256-ac1f-f0af25637cf9] The Player <ACE> has slain dick_slap at X= -783, Y= 65, Z= 233
[2024-03-21 12:23:38] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:23:38] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:23:40] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:23:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:23:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:23:53] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:23:54] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:23:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:24:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:24:29] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:24:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:24:35] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:25:15] [world] [d9c374e7-4d2a-3167-a5ee-e9d96e7149cd] The Player <dick_slap> has slain Spider at X= -793, Y= 71, Z= 233
[2024-03-21 12:25:32] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:25:37] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:25:42] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:25:43] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:25:54] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:25:56] [world] [0f1ddf40-2faa-3cb1-9a6c-78594b421e2f] The Player <General_Rihan> has slain Enderman at X= -1225, Y= 92, Z= -140
[2024-03-21 12:26:18] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:26:18] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:26:19] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:26:27] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:26:28] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:26:29] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:26:32] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:26:38] [world] [d9c374e7-4d2a-3167-a5ee-e9d96e7149cd] The Player <dick_slap> has slain Chicken at X= -752, Y= 61, Z= 227
[2024-03-21 12:26:49] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:26:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:26:50] [world_the_end] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Enderman at X= -29, Y= 57, Z= -11
[2024-03-21 12:26:51] [world_the_end] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Enderman at X= -30, Y= 57, Z= -12
[2024-03-21 12:27:02] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:27:02] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:27:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:27:15] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:27:20] [world] [09358e25-5200-3fd6-aa8b-da037375f2a6] The Player <somebody139> has slain Zombie at X= -783, Y= 71, Z= 196
[2024-03-21 12:27:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:27:43] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:27:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:28:00] [world] [09358e25-5200-3fd6-aa8b-da037375f2a6] The Player <somebody139> has slain ACE at X= -773, Y= 65, Z= 260
[2024-03-21 12:28:03] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:28:17] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:28:18] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:28:35] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:28:44] [world] [d9d5d639-2d74-3256-ac1f-f0af25637cf9] The Player <ACE> has slain somebody139 at X= -784, Y= 67, Z= 241
[2024-03-21 12:29:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:29:51] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:29:52] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:29:53] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:30:24] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:30:25] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:30:27] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:30:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:30:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:30:48] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:30:59] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:31:26] [world] [d9d5d639-2d74-3256-ac1f-f0af25637cf9] The Player <ACE> has slain dick_slap at X= -770, Y= 63, Z= 257
[2024-03-21 12:31:27] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:31:28] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:31:29] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:31:29] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:31:30] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:31:38] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:31:41] [world_nether] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Blaze at X= 378, Y= 61, Z= 162
[2024-03-21 12:31:53] [world_nether] [e83f87c1-9bd9-3fdb-8682-809b72df4c21] The Player <VeerIsKKK> has slain Blaze at X= 376, Y= 59, Z= 160
[2024-03-21 12:31:54] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain somebody139 at X= 100, Y= 49, Z= 0
[2024-03-21 12:32:11] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:32:12] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:32:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:32:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:32:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:32:46] [world] [d9c374e7-4d2a-3167-a5ee-e9d96e7149cd] The Player <dick_slap> has slain Horse at X= -775, Y= 67, Z= 254
[2024-03-21 12:32:52] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:33:01] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Spider at X= -1285, Y= 12, Z= -400
[2024-03-21 12:33:22] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:33:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:33:58] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:33:59] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1535, Y= 51, Z= -117
[2024-03-21 12:34:28] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:34:58] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:34:58] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:35:30] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:35:32] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:35:33] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:35:33] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:35:33] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:35:34] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:35:48] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:35:58] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:35:59] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:35:59] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:36:10] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 12:36:10] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:36:21] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Skeleton at X= -433, Y= 69, Z= -91
[2024-03-21 12:36:28] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Skeleton at X= -434, Y= 67, Z= -105
[2024-03-21 12:36:40] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Zombie at X= -1214, Y= 17, Z= -387
[2024-03-21 12:36:51] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:36:51] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1535, Y= 51, Z= -117
[2024-03-21 12:36:55] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:37:10] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 12:37:12] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Skeleton at X= -447, Y= 68, Z= -95
[2024-03-21 12:37:25] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Creeper at X= -456, Y= 69, Z= -99
[2024-03-21 12:37:26] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Creeper at X= -456, Y= 69, Z= -99
[2024-03-21 12:37:29] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Spider at X= -455, Y= 69, Z= -101
[2024-03-21 12:37:31] [world] [2165da38-13ef-35f0-a4f6-ef4b961793c3] The Player <PenguinBoi> has slain Spider at X= -459, Y= 69, Z= -100
