[2024-03-21 19:46:43] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain astronomy at X= -1551, Y= 69, Z= -122
[2024-03-24 12:00:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:31] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:31] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-24 12:01:32] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:33] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:34] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:43] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-24 12:01:43] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:44] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:48] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:01:54] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:02:06] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-24 12:04:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -1557, Y= 53, Z= -119
[2024-03-24 12:05:09] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Chicken at X= -1556, Y= 53, Z= -119
[2024-03-24 12:06:40] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Rabbit at X= -10250, Y= 64, Z= 4097
[2024-03-24 12:14:46] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Tester at X= -10198, Y= 62, Z= 4102
[2024-03-24 12:49:51] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Rabbit at X= -10084, Y= 65, Z= 4068
[2024-03-24 12:49:56] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Horse at X= -10093, Y= 66, Z= 4082
[2024-03-24 12:50:00] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Chicken at X= -10086, Y= 64, Z= 4086
[2024-03-24 12:50:09] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Creeper at X= -10059, Y= 63, Z= 4102
[2024-03-24 12:52:52] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Chicken at X= -1401, Y= 70, Z= -292
[2024-03-24 12:53:03] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Pig at X= -1409, Y= 68, Z= -301
[2024-03-24 12:53:44] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -85, Y= 77, Z= 11
[2024-03-24 12:54:03] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -81, Y= 77, Z= 6
[2024-03-24 12:56:00] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Tester Slime at X= -10164, Y= 66, Z= 4050
[2024-03-24 12:56:55] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Spider at X= -10199, Y= 63, Z= 3996
[2024-03-24 12:56:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Spider at X= -10203, Y= 63, Z= 3988
[2024-03-24 13:02:13] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Tester Slime at X= -10186, Y= 62, Z= 4071
[2024-03-24 13:06:29] [world] [6ab90cda-6bbd-3621-b00f-dfbd5e96893f] The Player <SPADE> has slain Chicken at X= -646, Y= 62, Z= -798
[2024-03-24 14:16:42] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Sheep at X= 94, Y= 47, Z= -1
[2024-03-24 14:58:02] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Sheep at X= -10229, Y= 63, Z= 4019
[2024-03-24 14:58:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Chicken at X= -10221, Y= 62, Z= 4002
[2024-03-24 14:58:08] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Chicken at X= -10222, Y= 62, Z= 4003
[2024-03-24 14:58:21] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Spider at X= -10215, Y= 63, Z= 3973
[2024-03-24 14:58:28] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10213, Y= 64, Z= 3945
[2024-03-24 15:06:02] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10215, Y= 65, Z= 3931
[2024-03-24 15:06:09] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10217, Y= 66, Z= 3907
[2024-03-24 15:06:12] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10227, Y= 67, Z= 3905
[2024-03-24 15:06:16] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10246, Y= 67, Z= 3906
[2024-03-24 15:06:18] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10254, Y= 67, Z= 3915
[2024-03-24 15:06:20] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10257, Y= 66, Z= 3917
[2024-03-24 15:06:21] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10263, Y= 65, Z= 3915
[2024-03-24 15:06:59] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10270, Y= 66, Z= 3927
[2024-03-24 15:07:00] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10273, Y= 65, Z= 3931
[2024-03-24 15:07:03] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10282, Y= 65, Z= 3941
[2024-03-24 15:07:05] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10283, Y= 64, Z= 3948
[2024-03-24 15:07:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10274, Y= 64, Z= 3943
[2024-03-24 15:07:12] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10253, Y= 65, Z= 3930
[2024-03-24 15:13:44] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Cow at X= -10208, Y= 63, Z= 3883
[2024-03-24 15:40:37] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:40:44] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10178, Y= 64, Z= 4163
[2024-03-24 15:41:27] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Sheep at X= -10189, Y= 64, Z= 4153
[2024-03-24 15:42:09] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 90, Y= 24, Z= 5
[2024-03-24 15:42:11] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 90, Y= 22, Z= 8
[2024-03-24 15:42:26] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 72, Y= 60, Z= 18
[2024-03-24 15:42:49] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 39, Y= 60, Z= -11
[2024-03-24 15:42:52] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 76, Y= 60, Z= 4
[2024-03-24 15:42:53] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 39, Y= 57, Z= -17
[2024-03-24 15:42:55] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 39, Y= 57, Z= -16
[2024-03-24 15:42:58] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 64, Y= 61, Z= 16
[2024-03-24 15:42:59] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -14
[2024-03-24 15:42:59] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -13
[2024-03-24 15:43:02] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 69, Y= 61, Z= 8
[2024-03-24 15:43:04] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -10
[2024-03-24 15:43:05] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 32, Y= 58, Z= -8
[2024-03-24 15:43:06] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -8
[2024-03-24 15:43:06] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -9
[2024-03-24 15:43:06] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -8
[2024-03-24 15:43:07] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -8
[2024-03-24 15:43:07] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -8
[2024-03-24 15:43:07] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -9
[2024-03-24 15:43:07] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -8
[2024-03-24 15:43:08] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 32, Y= 58, Z= -9
[2024-03-24 15:43:08] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -8
[2024-03-24 15:43:08] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 32, Y= 58, Z= -8
[2024-03-24 15:43:08] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -9
[2024-03-24 15:43:10] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 31, Y= 58, Z= -8
[2024-03-24 15:43:11] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 32, Y= 58, Z= -8
[2024-03-24 15:43:13] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 32, Y= 59, Z= -7
[2024-03-24 15:43:14] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 84, Y= 37, Z= 4
[2024-03-24 15:43:15] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 32, Y= 59, Z= -7
[2024-03-24 15:43:15] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= 33, Y= 59, Z= -8
[2024-03-24 15:43:16] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Endermite at X= 91, Y= 55, Z= 1
[2024-03-24 15:43:29] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Endermite at X= 94, Y= 52, Z= 0
[2024-03-24 15:43:43] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 94, Y= 51, Z= 2
[2024-03-24 15:43:56] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 94, Y= 51, Z= 2
[2024-03-24 15:44:32] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 81, Y= 40, Z= 25
[2024-03-24 15:44:54] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:44:54] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:44:58] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:01] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:12] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 101, Y= 21, Z= -4
[2024-03-24 15:45:24] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:29] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:29] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Villager at X= 82, Y= 58, Z= 2
[2024-03-24 15:45:33] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:37] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:39] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:41] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:46] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:45:48] [world_the_end] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= 79, Y= 57, Z= 5
[2024-03-24 15:46:53] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:46:54] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:46:55] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:46:55] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:46:56] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:46:56] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:46:57] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:46:57] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Endermite at X= -17, Y= 57, Z= 2
[2024-03-24 15:48:37] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Enderman at X= 18, Y= 60, Z= -44
[2024-03-24 15:48:41] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Creeper at X= -10172, Y= 62, Z= 4073
[2024-03-24 15:54:59] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Spider at X= -10230, Y= 66, Z= 4093
[2024-03-24 15:55:33] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= 12, Y= 59, Z= 3
[2024-03-24 15:55:37] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Enderman at X= 7, Y= 59, Z= -2
[2024-03-24 16:08:06] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Villager at X= -10177, Y= 64, Z= 4121
[2024-03-24 16:09:34] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Villager at X= -10176, Y= 64, Z= 4129
[2024-03-24 16:09:44] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Villager at X= -10177, Y= 64, Z= 4129
[2024-03-24 16:39:06] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Villager at X= -10185, Y= 64, Z= 4118
[2024-03-24 16:52:50] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10290, Y= 60, Z= 4070
[2024-03-24 17:30:26] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Creeper at X= -10277, Y= 50, Z= 4068
[2024-03-24 17:30:37] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -10277, Y= 50, Z= 4087
[2024-03-24 17:31:39] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 51, Z= 4029
[2024-03-24 17:31:40] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 51, Z= 4030
[2024-03-24 17:32:54] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 47, Z= 4029
[2024-03-24 17:32:55] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 47, Z= 4032
[2024-03-24 17:32:58] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 46, Z= 4029
[2024-03-24 17:33:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 43, Z= 4032
[2024-03-24 17:34:50] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 42, Z= 4031
[2024-03-24 17:34:51] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 42, Z= 4032
[2024-03-24 17:35:42] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 40, Z= 4032
[2024-03-24 17:35:55] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10297, Y= 40, Z= 4028
[2024-03-24 17:37:01] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 35, Z= 4029
[2024-03-24 17:37:01] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 35, Z= 4030
[2024-03-24 17:37:02] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 35, Z= 4031
[2024-03-24 17:42:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 35, Z= 4031
[2024-03-24 17:42:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 35, Z= 4032
[2024-03-24 17:42:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 35, Z= 4030
[2024-03-24 17:42:48] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 35, Z= 4029
[2024-03-24 17:42:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 51, Z= 4032
[2024-03-24 17:44:22] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 35, Z= 4032
[2024-03-24 17:44:23] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10298, Y= 35, Z= 4032
[2024-03-24 17:44:23] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10297, Y= 35, Z= 4032
[2024-03-24 17:44:23] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10297, Y= 35, Z= 4030
[2024-03-24 17:47:15] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 34, Z= 4031
[2024-03-24 17:47:15] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10298, Y= 34, Z= 4029
[2024-03-24 17:47:15] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 34, Z= 4029
[2024-03-24 17:53:41] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 48, Z= 4031
[2024-03-24 17:53:42] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 48, Z= 4030
[2024-03-24 17:53:43] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10298, Y= 48, Z= 4030
[2024-03-24 17:54:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 26, Z= 4032
[2024-03-24 17:56:50] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10301, Y= 48, Z= 4029
[2024-03-24 17:56:51] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 48, Z= 4029
[2024-03-24 17:56:51] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 48, Z= 4030
[2024-03-24 18:00:02] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10297, Y= 48, Z= 4033
[2024-03-24 18:00:03] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10297, Y= 48, Z= 4032
[2024-03-24 18:33:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10297, Y= 48, Z= 4032
[2024-03-24 18:34:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10296, Y= 48, Z= 4031
[2024-03-24 18:34:09] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 48, Z= 4031
