[2024-03-19 11:18:57] [world] The Player <qwerty> has broke SANDSTONE at X= -502, Y= 73, Z= -497
[2024-03-20 00:00:16] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 50, Z= 2
[2024-03-20 00:00:17] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 50, Z= 2
[2024-03-20 00:00:19] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 50, Z= 2
[2024-03-20 00:00:20] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 49, Z= 2
[2024-03-20 00:00:21] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 99, Y= 49, Z= 2
[2024-03-20 00:00:25] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 99, Y= 50, Z= -2
[2024-03-20 00:00:27] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 99, Y= 50, Z= -2
[2024-03-20 00:00:28] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 99, Y= 50, Z= -2
[2024-03-20 00:00:29] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 99, Y= 50, Z= -2
[2024-03-20 00:00:31] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 99, Y= 50, Z= -2
[2024-03-20 00:00:32] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 99, Y= 49, Z= -2
[2024-03-20 00:00:33] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 49, Z= -2
[2024-03-20 00:00:35] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 49, Z= -2
[2024-03-20 00:00:36] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 49, Z= -2
[2024-03-20 00:00:37] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 49, Z= -2
[2024-03-20 00:00:39] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 49, Z= -2
[2024-03-20 00:00:40] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 98, Y= 49, Z= -2
[2024-03-20 00:00:45] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -1
[2024-03-20 00:00:47] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -1
[2024-03-20 00:00:49] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -1
[2024-03-20 00:00:50] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -1
[2024-03-20 00:00:52] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -1
[2024-03-20 00:00:53] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 51, Z= 0
[2024-03-20 00:00:54] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 51, Z= 0
[2024-03-20 00:00:56] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 51, Z= 0
[2024-03-20 00:00:57] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 51, Z= 0
[2024-03-20 00:00:59] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 0
[2024-03-20 00:01:00] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 1
[2024-03-20 00:01:01] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 1
[2024-03-20 00:01:02] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 1
[2024-03-20 00:01:04] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 1
[2024-03-20 00:01:05] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 1
[2024-03-20 00:01:06] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 49, Z= 1
[2024-03-20 00:01:08] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 2
[2024-03-20 00:01:09] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 2
[2024-03-20 00:01:10] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 2
[2024-03-20 00:01:12] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 2
[2024-03-20 00:01:13] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= 2
[2024-03-20 00:01:14] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 49, Z= 2
[2024-03-20 00:01:16] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 102, Y= 50, Z= 2
[2024-03-20 00:01:17] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 102, Y= 50, Z= 2
[2024-03-20 00:01:18] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 102, Y= 50, Z= 2
[2024-03-20 00:01:20] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 102, Y= 50, Z= 2
[2024-03-20 00:01:21] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 102, Y= 50, Z= 2
[2024-03-20 00:01:22] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 102, Y= 49, Z= 2
[2024-03-20 00:01:26] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 49, Z= 0
[2024-03-20 00:01:27] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 49, Z= -1
[2024-03-20 00:01:28] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 49, Z= -2
[2024-03-20 00:01:30] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -2
[2024-03-20 00:01:31] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -2
[2024-03-20 00:01:32] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -2
[2024-03-20 00:01:34] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 50, Z= -2
[2024-03-20 00:01:35] [world_the_end] The Player <Heinrich_Himmler> has broke SAND at X= 101, Y= 49, Z= -2
[2024-03-20 00:01:50] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 55, Z= 1
[2024-03-20 00:01:50] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 56, Z= 1
[2024-03-20 00:01:51] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 101, Y= 56, Z= 0
[2024-03-20 00:01:51] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 57, Z= 1
[2024-03-20 00:01:52] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 58, Z= 0
[2024-03-20 00:01:53] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 57, Z= 2
[2024-03-20 00:01:54] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 56, Z= 0
[2024-03-20 00:01:55] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 57, Z= 0
[2024-03-20 00:01:55] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 57, Z= -1
[2024-03-20 00:01:56] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 58, Z= -1
[2024-03-20 00:01:57] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 56, Z= -1
[2024-03-20 00:01:58] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 101, Y= 57, Z= -2
[2024-03-20 00:01:58] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 101, Y= 58, Z= -2
[2024-03-20 00:01:59] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 100, Y= 57, Z= -2
[2024-03-20 00:01:59] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 100, Y= 58, Z= -2
[2024-03-20 00:02:00] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 99, Y= 58, Z= -2
[2024-03-20 00:02:00] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 99, Y= 57, Z= -2
[2024-03-20 00:02:01] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 98, Y= 57, Z= -1
[2024-03-20 00:02:02] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 99, Y= 57, Z= 0
[2024-03-20 00:02:02] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 98, Y= 57, Z= 0
[2024-03-20 00:02:03] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 98, Y= 58, Z= 0
[2024-03-20 00:02:03] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 98, Y= 58, Z= -1
[2024-03-20 00:02:04] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 101, Y= 57, Z= 0
[2024-03-20 00:02:05] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 100, Y= 56, Z= 1
[2024-03-20 00:02:06] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 99, Y= 56, Z= 0
[2024-03-20 00:02:07] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 98, Y= 58, Z= 2
[2024-03-20 00:02:08] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 99, Y= 55, Z= 0
[2024-03-20 00:02:08] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 98, Y= 54, Z= -1
[2024-03-20 00:02:09] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 100, Y= 55, Z= 1
[2024-03-20 00:02:10] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 101, Y= 55, Z= 1
[2024-03-20 00:02:10] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 55, Z= 0
[2024-03-20 00:02:11] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 101, Y= 55, Z= 0
[2024-03-20 00:02:11] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 55, Z= -1
[2024-03-20 00:02:12] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 100, Y= 54, Z= -1
[2024-03-20 00:02:13] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 100, Y= 53, Z= -1
[2024-03-20 00:02:13] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 100, Y= 52, Z= -1
[2024-03-20 00:02:14] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 100, Y= 54, Z= 1
[2024-03-20 00:02:14] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 100, Y= 53, Z= 1
[2024-03-20 00:02:15] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 98, Y= 53, Z= -1
[2024-03-20 00:02:18] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 54, Z= 1
[2024-03-20 00:02:18] [world_the_end] The Player <Heinrich_Himmler> has broke SANDSTONE at X= 102, Y= 54, Z= 0
[2024-03-20 00:02:20] [world_the_end] The Player <Heinrich_Himmler> has broke GRAVEL at X= 102, Y= 53, Z= 2
[2024-03-20 00:02:22] [world_the_end] The Player <Heinrich_Himmler> has broke GRAVEL at X= 102, Y= 52, Z= 2
[2024-03-20 00:02:23] [world_the_end] The Player <Heinrich_Himmler> has broke GRAVEL at X= 102, Y= 51, Z= 2
[2024-03-20 00:02:25] [world_the_end] The Player <Heinrich_Himmler> has broke GRAVEL at X= 102, Y= 50, Z= 2
[2024-03-20 00:02:26] [world_the_end] The Player <Heinrich_Himmler> has broke GRAVEL at X= 102, Y= 49, Z= 2
[2024-03-20 00:02:31] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 98, Y= 50, Z= -1
[2024-03-20 00:02:32] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 98, Y= 49, Z= -1
[2024-03-20 00:02:32] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 97, Y= 49, Z= -1
[2024-03-20 00:02:33] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 98, Y= 51, Z= -1
[2024-03-20 00:02:34] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 98, Y= 52, Z= -1
[2024-03-20 00:02:36] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 97, Y= 48, Z= -2
[2024-03-20 00:02:37] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 97, Y= 48, Z= -1
[2024-03-20 00:02:37] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 97, Y= 48, Z= 0
[2024-03-20 00:02:38] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 97, Y= 48, Z= 1
[2024-03-20 00:02:38] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 97, Y= 48, Z= 2
[2024-03-20 00:02:39] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 96, Y= 48, Z= 1
[2024-03-20 00:02:39] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 95, Y= 48, Z= 1
[2024-03-20 00:02:41] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 96, Y= 51, Z= 1
[2024-03-20 00:02:42] [world_the_end] The Player <Heinrich_Himmler> has broke STONE at X= 96, Y= 52, Z= 1
[2024-03-20 00:02:42] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 95, Y= 52, Z= 1
[2024-03-20 00:02:43] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 95, Y= 51, Z= 1
[2024-03-20 00:02:44] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 95, Y= 53, Z= 1
[2024-03-20 00:02:45] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 94, Y= 53, Z= 1
[2024-03-20 00:03:18] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 100, Y= 48, Z= 2
[2024-03-20 00:03:48] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 96, Y= 49, Z= 2
[2024-03-20 00:03:49] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 97, Y= 49, Z= 2
[2024-03-20 00:03:49] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 98, Y= 49, Z= 2
[2024-03-20 00:03:50] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 99, Y= 49, Z= 2
[2024-03-20 00:03:51] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 101, Y= 49, Z= 2
[2024-03-20 00:03:52] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 102, Y= 49, Z= 2
[2024-03-20 00:04:58] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 93, Y= 53, Z= 1
[2024-03-20 00:04:58] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 93, Y= 54, Z= 1
[2024-03-20 00:04:59] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 92, Y= 54, Z= 1
[2024-03-20 00:05:00] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 92, Y= 55, Z= 1
[2024-03-20 00:05:00] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 91, Y= 56, Z= 0
[2024-03-20 00:05:01] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 91, Y= 55, Z= 1
[2024-03-20 00:05:02] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 91, Y= 54, Z= 1
[2024-03-20 00:05:03] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 92, Y= 53, Z= 1
[2024-03-20 00:05:03] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 91, Y= 53, Z= 1
[2024-03-20 00:05:04] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 92, Y= 52, Z= 1
[2024-03-20 00:05:05] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 91, Y= 52, Z= 1
[2024-03-20 00:05:06] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 91, Y= 51, Z= 1
[2024-03-20 00:05:07] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 92, Y= 53, Z= -2
[2024-03-20 00:05:08] [world_the_end] The Player <Heinrich_Himmler> has broke QUARTZ_BLOCK at X= 91, Y= 54, Z= -1
[2024-03-20 00:07:23] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 90, Y= 56, Z= 0
[2024-03-20 00:07:24] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 89, Y= 56, Z= 0
[2024-03-20 00:07:24] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 88, Y= 56, Z= 0
[2024-03-20 00:07:25] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 88, Y= 57, Z= 0
[2024-03-20 00:07:26] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 57, Z= 0
[2024-03-20 00:07:27] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 56, Z= 0
[2024-03-20 00:07:28] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 89, Y= 55, Z= 0
[2024-03-20 00:08:24] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 58, Z= 0
[2024-03-20 00:08:25] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 58, Z= 0
[2024-03-20 00:08:53] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 88, Y= 58, Z= 0
[2024-03-20 00:08:59] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 85, Y= 58, Z= 0
[2024-03-20 00:08:59] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 84, Y= 58, Z= 0
[2024-03-20 00:09:52] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 83, Y= 59, Z= 0
[2024-03-20 00:10:19] [world_the_end] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 81, Y= 58, Z= 0
[2024-03-20 00:10:20] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 82, Y= 58, Z= 0
[2024-03-20 00:10:21] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 83, Y= 58, Z= 0
[2024-03-20 00:10:22] [world_the_end] The Player <Heinrich_Himmler> has broke SOUL_SAND at X= 82, Y= 57, Z= 0
[2024-03-20 00:10:42] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 59, Z= 3
[2024-03-20 00:10:43] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 85, Y= 59, Z= 3
[2024-03-20 00:10:43] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 84, Y= 59, Z= 3
[2024-03-20 00:10:44] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 85, Y= 59, Z= 2
[2024-03-20 00:10:45] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 84, Y= 59, Z= 2
[2024-03-20 00:10:46] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 84, Y= 59, Z= 1
[2024-03-20 00:10:47] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 83, Y= 59, Z= 1
[2024-03-20 00:10:47] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 59, Z= 2
[2024-03-20 00:10:48] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 59, Z= 1
[2024-03-20 00:10:49] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 59, Z= 0
[2024-03-20 00:10:50] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 59, Z= -1
[2024-03-20 00:10:50] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 59, Z= -2
[2024-03-20 00:10:51] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 85, Y= 59, Z= -2
[2024-03-20 00:10:52] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 85, Y= 59, Z= -1
[2024-03-20 00:10:52] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 85, Y= 59, Z= 0
[2024-03-20 00:10:53] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 85, Y= 59, Z= 1
[2024-03-20 00:10:54] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 84, Y= 59, Z= 0
[2024-03-20 00:10:55] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 83, Y= 59, Z= -1
[2024-03-20 00:10:56] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 84, Y= 59, Z= -2
[2024-03-20 00:10:56] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 83, Y= 59, Z= -2
[2024-03-20 00:10:57] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 82, Y= 59, Z= -2
[2024-03-20 00:11:02] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 58, Z= 3
[2024-03-20 00:11:03] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 58, Z= 3
[2024-03-20 00:11:04] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 58, Z= 2
[2024-03-20 00:11:05] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 58, Z= 2
[2024-03-20 00:11:05] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 58, Z= 1
[2024-03-20 00:11:07] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 58, Z= 1
[2024-03-20 00:11:08] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 58, Z= 0
[2024-03-20 00:11:08] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 86, Y= 58, Z= 0
[2024-03-20 00:11:09] [world_the_end] The Player <Heinrich_Himmler> has broke COBBLESTONE at X= 87, Y= 58, Z= -1
