[2024-03-17 22:33:00] [world] The Player <TurtleDuck> has broke SAND at X= -528, Y= 72, Z= 267
[2024-03-18 00:07:30] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 66, Z= 276
[2024-03-18 00:07:31] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 276
[2024-03-18 00:07:33] [world] The Player <Milk_Frog> has broke LEVER at X= -575, Y= 64, Z= 276
[2024-03-18 00:07:48] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 64, Z= 276
[2024-03-18 00:07:52] [world] The Player <Milk_Frog> has broke DIODE_BLOCK_OFF at X= -575, Y= 64, Z= 276
[2024-03-18 00:08:03] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 67, Z= 275
[2024-03-18 00:08:06] [world] The Player <Milk_Frog> has broke DIODE_BLOCK_OFF at X= -575, Y= 64, Z= 276
[2024-03-18 00:08:09] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 276
[2024-03-18 00:08:16] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -577, Y= 64, Z= 275
[2024-03-18 00:08:16] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 276
[2024-03-18 00:08:29] [world] The Player <Milk_Frog> has broke LEVER at X= -575, Y= 68, Z= 276
[2024-03-18 00:08:31] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_OFF at X= -575, Y= 66, Z= 276
[2024-03-18 00:08:35] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 276
[2024-03-18 00:08:39] [world] The Player <Milk_Frog> has broke LEVER at X= -575, Y= 64, Z= 275
[2024-03-18 00:08:53] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 66, Z= 276
[2024-03-18 00:08:54] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 276
[2024-03-18 00:08:54] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -575, Y= 64, Z= 276
[2024-03-18 00:09:14] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 64, Z= 276
[2024-03-18 00:09:15] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 65, Z= 276
[2024-03-18 00:09:21] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 64, Z= 277
[2024-03-18 00:09:36] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 65, Z= 276
[2024-03-18 00:09:36] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 276
[2024-03-18 00:09:37] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 65, Z= 277
[2024-03-18 00:09:37] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 277
[2024-03-18 00:09:42] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 277
[2024-03-18 00:09:43] [world] The Player <Milk_Frog> has broke STONE at X= -575, Y= 63, Z= 276
[2024-03-18 00:09:50] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 276
[2024-03-18 00:09:52] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 276
[2024-03-18 00:10:00] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 276
[2024-03-18 00:10:03] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 66, Z= 276
[2024-03-18 00:10:19] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 63, Z= 276
[2024-03-18 00:10:26] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 67, Z= 276
[2024-03-18 00:10:34] [world] The Player <bagelz> has broke COBBLESTONE at X= 1032, Y= 105, Z= 2308
[2024-03-18 00:10:35] [world] The Player <bagelz> has broke COBBLESTONE at X= 1032, Y= 105, Z= 2309
[2024-03-18 00:10:37] [world] The Player <bagelz> has broke COBBLESTONE at X= 1032, Y= 106, Z= 2308
[2024-03-18 00:10:38] [world] The Player <bagelz> has broke COBBLESTONE at X= 1032, Y= 106, Z= 2309
[2024-03-18 00:10:56] [world_the_end] The Player <NezukoChan> has broke NETHERRACK at X= -170, Y= 104, Z= 38
[2024-03-18 00:10:56] [world_the_end] The Player <NezukoChan> has broke NETHERRACK at X= -171, Y= 104, Z= 38
[2024-03-18 00:10:56] [world_the_end] The Player <NezukoChan> has broke NETHERRACK at X= -172, Y= 104, Z= 38
[2024-03-18 00:10:56] [world_the_end] The Player <NezukoChan> has broke NETHERRACK at X= -172, Y= 103, Z= 38
[2024-03-18 00:10:56] [world_the_end] The Player <NezukoChan> has broke NETHERRACK at X= -173, Y= 103, Z= 38
[2024-03-18 00:10:59] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -579, Y= 67, Z= 279
[2024-03-18 00:11:06] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -579, Y= 67, Z= 279
[2024-03-18 00:11:09] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -579, Y= 66, Z= 279
[2024-03-18 00:11:10] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -580, Y= 66, Z= 279
[2024-03-18 00:11:15] [world] The Player <Milk_Frog> has broke LEVER at X= -579, Y= 66, Z= 279
[2024-03-18 00:11:18] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -579, Y= 66, Z= 279
[2024-03-18 00:11:21] [world] The Player <bagelz> has broke COBBLESTONE at X= 1033, Y= 79, Z= 2320
[2024-03-18 00:11:25] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -579, Y= 66, Z= 279
[2024-03-18 00:11:48] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 76, Z= 277
[2024-03-18 00:11:49] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 75, Z= 278
[2024-03-18 00:11:50] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 76, Z= 278
[2024-03-18 00:11:50] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 74, Z= 278
[2024-03-18 00:11:51] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 73, Z= 278
[2024-03-18 00:11:53] [world] The Player <Milk_Frog> has broke LOG at X= -576, Y= 76, Z= 278
[2024-03-18 00:11:53] [world] The Player <Milk_Frog> has broke LOG at X= -577, Y= 76, Z= 278
[2024-03-18 00:11:53] [world] The Player <Milk_Frog> has broke LOG at X= -578, Y= 76, Z= 278
[2024-03-18 00:11:54] [world] The Player <Milk_Frog> has broke LOG at X= -580, Y= 76, Z= 278
[2024-03-18 00:11:54] [world] The Player <Milk_Frog> has broke LOG at X= -581, Y= 76, Z= 278
[2024-03-18 00:11:55] [world] The Player <Milk_Frog> has broke LOG at X= -579, Y= 76, Z= 278
[2024-03-18 00:11:56] [world] The Player <Milk_Frog> has broke LOG at X= -582, Y= 76, Z= 278
[2024-03-18 00:11:56] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 76, Z= 277
[2024-03-18 00:11:56] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 75, Z= 278
[2024-03-18 00:11:57] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 76, Z= 278
[2024-03-18 00:11:57] [world] The Player <Milk_Frog> has broke LOG at X= -584, Y= 76, Z= 278
[2024-03-18 00:11:58] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 74, Z= 278
[2024-03-18 00:11:58] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 73, Z= 278
[2024-03-18 00:11:59] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 76, Z= 286
[2024-03-18 00:12:00] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 76, Z= 287
[2024-03-18 00:12:00] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 75, Z= 286
[2024-03-18 00:12:01] [world] The Player <Milk_Frog> has broke LOG at X= -584, Y= 76, Z= 286
[2024-03-18 00:12:02] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 74, Z= 286
[2024-03-18 00:12:02] [world] The Player <Milk_Frog> has broke LOG at X= -583, Y= 73, Z= 286
[2024-03-18 00:12:05] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 74, Z= 286
[2024-03-18 00:12:06] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 73, Z= 286
[2024-03-18 00:12:07] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 75, Z= 286
[2024-03-18 00:12:07] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 76, Z= 287
[2024-03-18 00:12:08] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 76, Z= 286
[2024-03-18 00:12:08] [world] The Player <Milk_Frog> has broke LOG at X= -576, Y= 76, Z= 286
[2024-03-18 00:12:43] [world_the_end] The Player <NezukoChan> has broke COBBLESTONE at X= -168, Y= 103, Z= 39
[2024-03-18 00:12:48] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -579, Y= 67, Z= 280
[2024-03-18 00:12:48] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -169, Y= 104, Z= 39
[2024-03-18 00:12:52] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -167, Y= 104, Z= 39
[2024-03-18 00:12:53] [world_the_end] The Player <NezukoChan> has broke NETHERRACK at X= -167, Y= 104, Z= 40
[2024-03-18 00:12:54] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -168, Y= 104, Z= 40
[2024-03-18 00:12:57] [world] The Player <Milk_Frog> has broke NOTE_BLOCK at X= -579, Y= 67, Z= 279
[2024-03-18 00:12:57] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -167, Y= 104, Z= 38
[2024-03-18 00:12:58] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -579, Y= 66, Z= 279
[2024-03-18 00:12:58] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -579, Y= 66, Z= 280
[2024-03-18 00:13:00] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -578, Y= 66, Z= 279
[2024-03-18 00:13:00] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -578, Y= 66, Z= 280
[2024-03-18 00:13:07] [world] The Player <Milk_Frog> has broke WOOD at X= -576, Y= 66, Z= 280
[2024-03-18 00:13:07] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -576, Y= 65, Z= 280
[2024-03-18 00:13:08] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -168, Y= 104, Z= 37
[2024-03-18 00:13:08] [world] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= -576, Y= 65, Z= 279
[2024-03-18 00:13:08] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 66, Z= 280
[2024-03-18 00:13:09] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 66, Z= 279
[2024-03-18 00:13:09] [world] The Player <Milk_Frog> has broke WOOD at X= -575, Y= 65, Z= 280
[2024-03-18 00:13:10] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -169, Y= 104, Z= 38
[2024-03-18 00:13:10] [world] The Player <Milk_Frog> has broke WOOD at X= -575, Y= 65, Z= 279
[2024-03-18 00:13:11] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 65, Z= 278
[2024-03-18 00:13:11] [world] The Player <Milk_Frog> has broke WOOD at X= -575, Y= 64, Z= 278
[2024-03-18 00:13:11] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -168, Y= 105, Z= 37
[2024-03-18 00:13:12] [world] The Player <Milk_Frog> has broke REDSTONE_WIRE at X= -575, Y= 64, Z= 277
[2024-03-18 00:13:12] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 64, Z= 276
[2024-03-18 00:13:12] [world_the_end] The Player <NezukoChan> has broke GLASS at X= -167, Y= 105, Z= 38
[2024-03-18 00:13:13] [world_the_end] The Player <NezukoChan> has broke COBBLESTONE at X= -167, Y= 106, Z= 38
[2024-03-18 00:13:14] [world_the_end] The Player <NezukoChan> has broke COBBLESTONE at X= -168, Y= 106, Z= 37
[2024-03-18 00:13:54] [world_the_end] The Player <NezukoChan> has broke DIRT at X= -167, Y= 102, Z= 36
[2024-03-18 00:13:55] [world_the_end] The Player <NezukoChan> has broke DIRT at X= -167, Y= 100, Z= 36
[2024-03-18 00:13:56] [world_the_end] The Player <NezukoChan> has broke DIRT at X= -167, Y= 99, Z= 36
[2024-03-18 00:14:06] [world] The Player <Milk_Frog> has broke STONE_BUTTON at X= -616, Y= 69, Z= 287
[2024-03-18 00:14:07] [world] The Player <Milk_Frog> has broke DISPENSER at X= -616, Y= 68, Z= 287
[2024-03-18 00:14:34] [world] The Player <Milk_Frog> has broke LEVER at X= -575, Y= 67, Z= 276
[2024-03-18 00:14:35] [world] The Player <Milk_Frog> has broke GRASS at X= -575, Y= 66, Z= 276
[2024-03-18 00:15:06] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 286
[2024-03-18 00:15:36] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 285
[2024-03-18 00:15:37] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 284
[2024-03-18 00:15:37] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 283
[2024-03-18 00:15:37] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 281
[2024-03-18 00:15:38] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 282
[2024-03-18 00:15:38] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 280
[2024-03-18 00:15:38] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 279
[2024-03-18 00:15:39] [world] The Player <Milk_Frog> has broke WOOD at X= -583, Y= 72, Z= 278
[2024-03-18 00:15:40] [world] The Player <Milk_Frog> has broke WOOD at X= -582, Y= 72, Z= 278
[2024-03-18 00:15:40] [world] The Player <Milk_Frog> has broke WOOD at X= -581, Y= 72, Z= 278
[2024-03-18 00:15:40] [world] The Player <Milk_Frog> has broke WOOD at X= -580, Y= 72, Z= 278
[2024-03-18 00:15:41] [world] The Player <Milk_Frog> has broke WOOD at X= -579, Y= 72, Z= 278
[2024-03-18 00:15:41] [world] The Player <Milk_Frog> has broke WOOD at X= -578, Y= 72, Z= 278
[2024-03-18 00:15:42] [world] The Player <Milk_Frog> has broke WOOD at X= -577, Y= 72, Z= 278
[2024-03-18 00:15:42] [world] The Player <Milk_Frog> has broke WOOD at X= -576, Y= 72, Z= 278
[2024-03-18 00:15:42] [world] The Player <Milk_Frog> has broke WOOD at X= -575, Y= 72, Z= 278
[2024-03-18 00:15:43] [world] The Player <Milk_Frog> has broke WOOD at X= -573, Y= 72, Z= 278
[2024-03-18 00:15:43] [world] The Player <Milk_Frog> has broke WOOD at X= -572, Y= 72, Z= 278
[2024-03-18 00:15:43] [world] The Player <Milk_Frog> has broke WOOD at X= -574, Y= 72, Z= 278
[2024-03-18 00:15:44] [world] The Player <Milk_Frog> has broke WOOD at X= -571, Y= 72, Z= 278
[2024-03-18 00:15:45] [world] The Player <Milk_Frog> has broke WOOD at X= -570, Y= 72, Z= 278
[2024-03-18 00:15:45] [world] The Player <Milk_Frog> has broke WOOD at X= -569, Y= 72, Z= 278
[2024-03-18 00:15:45] [world] The Player <Milk_Frog> has broke WOOD at X= -568, Y= 72, Z= 278
[2024-03-18 00:15:46] [world] The Player <Milk_Frog> has broke WOOD at X= -567, Y= 72, Z= 278
[2024-03-18 00:15:46] [world] The Player <Milk_Frog> has broke WOOD at X= -566, Y= 72, Z= 278
[2024-03-18 00:15:46] [world] The Player <Milk_Frog> has broke WOOD at X= -565, Y= 72, Z= 278
[2024-03-18 00:15:46] [world] The Player <Milk_Frog> has broke WOOD at X= -564, Y= 72, Z= 278
[2024-03-18 00:15:47] [world] The Player <Milk_Frog> has broke WOOD at X= -563, Y= 72, Z= 278
[2024-03-18 00:15:47] [world] The Player <Milk_Frog> has broke WOOD at X= -562, Y= 72, Z= 278
[2024-03-18 00:15:47] [world] The Player <Milk_Frog> has broke WOOD at X= -561, Y= 72, Z= 278
[2024-03-18 00:15:48] [world] The Player <Milk_Frog> has broke WOOD at X= -560, Y= 72, Z= 278
[2024-03-18 00:15:48] [world] The Player <Milk_Frog> has broke WOOD at X= -558, Y= 72, Z= 278
[2024-03-18 00:15:48] [world] The Player <Milk_Frog> has broke WOOD at X= -557, Y= 72, Z= 278
[2024-03-18 00:15:49] [world] The Player <Milk_Frog> has broke WOOD at X= -556, Y= 72, Z= 278
[2024-03-18 00:15:50] [world] The Player <Milk_Frog> has broke WOOD at X= -555, Y= 72, Z= 278
[2024-03-18 00:15:50] [world] The Player <Milk_Frog> has broke WOOD at X= -554, Y= 72, Z= 278
[2024-03-18 00:15:50] [world] The Player <Milk_Frog> has broke WOOD at X= -553, Y= 72, Z= 278
[2024-03-18 00:15:51] [world] The Player <Milk_Frog> has broke WOOD at X= -550, Y= 71, Z= 278
[2024-03-18 00:15:54] [world] The Player <Milk_Frog> has broke WOOD at X= -553, Y= 72, Z= 286
[2024-03-18 00:15:55] [world] The Player <Milk_Frog> has broke WOOD at X= -554, Y= 72, Z= 286
[2024-03-18 00:15:55] [world] The Player <Milk_Frog> has broke WOOD at X= -555, Y= 72, Z= 286
[2024-03-18 00:15:56] [world] The Player <Milk_Frog> has broke WOOD at X= -556, Y= 72, Z= 286
[2024-03-18 00:15:56] [world] The Player <Milk_Frog> has broke WOOD at X= -557, Y= 72, Z= 286
[2024-03-18 00:15:56] [world] The Player <Milk_Frog> has broke WOOD at X= -558, Y= 72, Z= 286
[2024-03-18 00:15:57] [world] The Player <Milk_Frog> has broke WOOD at X= -559, Y= 72, Z= 286
[2024-03-18 00:15:57] [world] The Player <Milk_Frog> has broke WOOD at X= -560, Y= 72, Z= 286
[2024-03-18 00:15:57] [world] The Player <Milk_Frog> has broke WOOD at X= -561, Y= 72, Z= 286
[2024-03-18 00:15:57] [world] The Player <Milk_Frog> has broke WOOD at X= -562, Y= 72, Z= 286
[2024-03-18 00:15:58] [world] The Player <Milk_Frog> has broke WOOD at X= -563, Y= 72, Z= 286
[2024-03-18 00:15:58] [world] The Player <Milk_Frog> has broke WOOD at X= -564, Y= 72, Z= 286
[2024-03-18 00:15:58] [world] The Player <Milk_Frog> has broke WOOD at X= -565, Y= 72, Z= 286
[2024-03-18 00:15:59] [world] The Player <Milk_Frog> has broke WOOD at X= -566, Y= 72, Z= 286
[2024-03-18 00:15:59] [world] The Player <Milk_Frog> has broke WOOD at X= -567, Y= 72, Z= 286
[2024-03-18 00:15:59] [world] The Player <Milk_Frog> has broke WOOD at X= -568, Y= 72, Z= 286
[2024-03-18 00:16:00] [world] The Player <Milk_Frog> has broke WOOD at X= -569, Y= 72, Z= 286
[2024-03-18 00:16:00] [world] The Player <Milk_Frog> has broke WOOD at X= -570, Y= 72, Z= 286
[2024-03-18 00:16:00] [world] The Player <Milk_Frog> has broke WOOD at X= -571, Y= 72, Z= 286
[2024-03-18 00:16:00] [world] The Player <Milk_Frog> has broke WOOD at X= -572, Y= 72, Z= 286
[2024-03-18 00:16:01] [world] The Player <Milk_Frog> has broke WOOD at X= -573, Y= 72, Z= 286
[2024-03-18 00:16:01] [world] The Player <Milk_Frog> has broke WOOD at X= -574, Y= 72, Z= 286
[2024-03-18 00:16:01] [world] The Player <Milk_Frog> has broke WOOD at X= -575, Y= 72, Z= 286
[2024-03-18 00:16:02] [world] The Player <Milk_Frog> has broke WOOD at X= -576, Y= 72, Z= 286
[2024-03-18 00:16:02] [world] The Player <Milk_Frog> has broke WOOD at X= -577, Y= 72, Z= 286
[2024-03-18 00:16:02] [world] The Player <Milk_Frog> has broke WOOD at X= -578, Y= 72, Z= 286
[2024-03-18 00:16:03] [world] The Player <Milk_Frog> has broke WOOD at X= -579, Y= 72, Z= 286
[2024-03-18 00:16:03] [world] The Player <Milk_Frog> has broke WOOD at X= -580, Y= 72, Z= 286
[2024-03-18 00:16:03] [world] The Player <Milk_Frog> has broke WOOD at X= -581, Y= 72, Z= 286
[2024-03-18 00:16:04] [world] The Player <Milk_Frog> has broke WOOD at X= -582, Y= 72, Z= 286
[2024-03-18 00:16:08] [world_the_end] The Player <NezukoChan> has broke DIRT at X= -167, Y= 104, Z= 37
[2024-03-18 00:16:18] [world_the_end] The Player <NezukoChan> has broke DIRT at X= -167, Y= 103, Z= 37
[2024-03-18 00:16:34] [world] The Player <bagelz> has broke COBBLESTONE at X= 1032, Y= 79, Z= 2320
[2024-03-18 00:16:44] [world] The Player <Milk_Frog> has broke WOOD at X= -582, Y= 72, Z= 285
[2024-03-18 00:16:44] [world] The Player <Milk_Frog> has broke WOOD at X= -582, Y= 72, Z= 284
[2024-03-18 00:17:13] [world] The Player <Tester> has broke COBBLESTONE at X= -10167, Y= 63, Z= 4098
[2024-03-18 00:19:20] [world] The Player <TurtleDuck> has broke WOOD at X= -571, Y= 72, Z= 279
[2024-03-18 00:19:32] [world] The Player <NezukoChan> has broke REDSTONE_TORCH_ON at X= -10164, Y= 63, Z= 4113
[2024-03-18 00:19:32] [world] The Player <TurtleDuck> has broke WOOD at X= -583, Y= 73, Z= 279
[2024-03-18 00:19:40] [world] The Player <NezukoChan> has broke REDSTONE_TORCH_ON at X= -10174, Y= 63, Z= 4113
[2024-03-18 00:20:11] [world] The Player <TurtleDuck> has broke LOG at X= -582, Y= 76, Z= 278
[2024-03-18 00:22:35] [world] The Player <TurtleDuck> has broke WOOD at X= -574, Y= 73, Z= 279
[2024-03-18 00:22:39] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 73, Z= 279
[2024-03-18 00:23:13] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= -562, Y= 68, Z= 278
[2024-03-18 00:23:14] [world] The Player <Koi> has broke GRASS at X= -636, Y= 67, Z= 282
[2024-03-18 00:23:14] [world] The Player <Koi> has broke GRASS at X= -636, Y= 67, Z= 281
[2024-03-18 00:23:15] [world] The Player <bagelz> has broke LAPIS_ORE at X= 1208, Y= 6, Z= 2452
[2024-03-18 00:23:15] [world] The Player <Koi> has broke QUARTZ_BLOCK at X= -636, Y= 67, Z= 281
[2024-03-18 00:23:15] [world] The Player <Koi> has broke GRASS at X= -637, Y= 67, Z= 281
[2024-03-18 00:23:16] [world] The Player <bagelz> has broke STONE at X= 1208, Y= 5, Z= 2452
[2024-03-18 00:23:17] [world] The Player <Koi> has broke GRASS at X= -637, Y= 67, Z= 282
[2024-03-18 00:23:17] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= -563, Y= 68, Z= 278
[2024-03-18 00:23:18] [world] The Player <bagelz> has broke LAPIS_ORE at X= 1208, Y= 6, Z= 2451
[2024-03-18 00:23:18] [world] The Player <Koi> has broke GRASS at X= -637, Y= 67, Z= 283
[2024-03-18 00:23:19] [world] The Player <Koi> has broke GRASS at X= -637, Y= 67, Z= 284
[2024-03-18 00:23:20] [world] The Player <bagelz> has broke STONE at X= 1208, Y= 5, Z= 2451
[2024-03-18 00:23:21] [world] The Player <bagelz> has broke LAPIS_ORE at X= 1208, Y= 7, Z= 2451
