[2024-03-18 01:30:14] [world] The Player <NezukoChan> has broke DIRT at X= 100004, Y= 12, Z= 60
[2024-03-18 14:38:19] [world] The Player <The_Amazing_Yao> has broke STONE at X= 525, Y= 41, Z= 2256
[2024-03-18 14:38:19] [world] The Player <proman50> has broke SANDSTONE at X= -593, Y= 62, Z= 185
[2024-03-18 14:38:19] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 64, Z= 326
[2024-03-18 14:38:20] [world] The Player <proman50> has broke SANDSTONE at X= -593, Y= 61, Z= 185
[2024-03-18 14:38:20] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 64, Z= 327
[2024-03-18 14:38:20] [world] The Player <The_Amazing_Yao> has broke STONE at X= 525, Y= 42, Z= 2256
[2024-03-18 14:38:20] [world] The Player <sharky> has broke POWERED_RAIL at X= -593, Y= 64, Z= 382
[2024-03-18 14:38:20] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 64, Z= 328
[2024-03-18 14:38:20] [world] The Player <sharky> has broke POWERED_RAIL at X= -594, Y= 64, Z= 382
[2024-03-18 14:38:21] [world] The Player <sharky> has broke POWERED_RAIL at X= -595, Y= 64, Z= 382
[2024-03-18 14:38:21] [world] The Player <The_Amazing_Yao> has broke STONE at X= 526, Y= 41, Z= 2256
[2024-03-18 14:38:21] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 64, Z= 329
[2024-03-18 14:38:21] [world] The Player <proman50> has broke DIRT at X= -593, Y= 60, Z= 185
[2024-03-18 14:38:21] [world] The Player <sharky> has broke POWERED_RAIL at X= -596, Y= 64, Z= 382
[2024-03-18 14:38:21] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 64, Z= 330
[2024-03-18 14:38:21] [world] The Player <sharky> has broke POWERED_RAIL at X= -597, Y= 64, Z= 382
[2024-03-18 14:38:21] [world] The Player <The_Amazing_Yao> has broke STONE at X= 526, Y= 42, Z= 2256
[2024-03-18 14:38:22] [world] The Player <sharky> has broke POWERED_RAIL at X= -598, Y= 64, Z= 382
[2024-03-18 14:38:22] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 330
[2024-03-18 14:38:22] [world] The Player <sharky> has broke POWERED_RAIL at X= -599, Y= 64, Z= 382
[2024-03-18 14:38:22] [world] The Player <proman50> has broke DIRT at X= -593, Y= 59, Z= 185
[2024-03-18 14:38:22] [world] The Player <sharky> has broke POWERED_RAIL at X= -600, Y= 63, Z= 382
[2024-03-18 14:38:22] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 330
[2024-03-18 14:38:23] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 329
[2024-03-18 14:38:23] [world] The Player <proman50> has broke DIRT at X= -593, Y= 58, Z= 185
[2024-03-18 14:38:23] [world] The Player <sharky> has broke POWERED_RAIL at X= -601, Y= 62, Z= 382
[2024-03-18 14:38:23] [world] The Player <sharky> has broke POWERED_RAIL at X= -602, Y= 61, Z= 382
[2024-03-18 14:38:24] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 328
[2024-03-18 14:38:24] [world] The Player <sharky> has broke POWERED_RAIL at X= -603, Y= 60, Z= 382
[2024-03-18 14:38:24] [world] The Player <proman50> has broke DIRT at X= -593, Y= 57, Z= 185
[2024-03-18 14:38:24] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 327
[2024-03-18 14:38:25] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 326
[2024-03-18 14:38:25] [world] The Player <The_Amazing_Yao> has broke STONE at X= 526, Y= 43, Z= 2256
[2024-03-18 14:38:25] [world] The Player <proman50> has broke STONE at X= -593, Y= 56, Z= 185
[2024-03-18 14:38:25] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 324
[2024-03-18 14:38:26] [world] The Player <sharky> has broke LAPIS_BLOCK at X= -602, Y= 60, Z= 382
[2024-03-18 14:38:26] [world] The Player <The_Amazing_Yao> has broke STONE at X= 527, Y= 43, Z= 2256
[2024-03-18 14:38:26] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 323
[2024-03-18 14:38:26] [world] The Player <sharky> has broke STONE at X= -601, Y= 60, Z= 382
[2024-03-18 14:38:26] [world] The Player <proman50> has broke STONE at X= -593, Y= 55, Z= 185
[2024-03-18 14:38:26] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 325
[2024-03-18 14:38:26] [world] The Player <The_Amazing_Yao> has broke STONE at X= 527, Y= 42, Z= 2256
[2024-03-18 14:38:26] [world] The Player <sharky> has broke LAPIS_BLOCK at X= -601, Y= 61, Z= 382
[2024-03-18 14:38:27] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 322
[2024-03-18 14:38:27] [world] The Player <proman50> has broke STONE at X= -593, Y= 54, Z= 185
[2024-03-18 14:38:27] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 321
[2024-03-18 14:38:28] [world] The Player <The_Amazing_Yao> has broke COAL_ORE at X= 527, Y= 44, Z= 2256
[2024-03-18 14:38:28] [world] The Player <proman50> has broke STONE at X= -593, Y= 53, Z= 185
[2024-03-18 14:38:28] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 320
[2024-03-18 14:38:29] [world] The Player <The_Amazing_Yao> has broke STONE at X= 527, Y= 44, Z= 2255
[2024-03-18 14:38:29] [world] The Player <proman50> has broke STONE at X= -593, Y= 52, Z= 185
[2024-03-18 14:38:29] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 63, Z= 319
[2024-03-18 14:38:29] [world] The Player <The_Amazing_Yao> has broke STONE at X= 527, Y= 43, Z= 2255
[2024-03-18 14:38:30] [world] The Player <proman50> has broke STONE at X= -593, Y= 51, Z= 185
[2024-03-18 14:38:30] [world] The Player <proman50> has broke STONE at X= -593, Y= 50, Z= 185
[2024-03-18 14:38:31] [world] The Player <The_Amazing_Yao> has broke STONE at X= 528, Y= 44, Z= 2255
[2024-03-18 14:38:31] [world] The Player <proman50> has broke STONE at X= -593, Y= 49, Z= 185
[2024-03-18 14:38:32] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 319
[2024-03-18 14:38:32] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 319
[2024-03-18 14:38:32] [world] The Player <proman50> has broke STONE at X= -593, Y= 48, Z= 185
[2024-03-18 14:38:33] [world] The Player <sharky> has broke TNT at X= -612, Y= 58, Z= 380
[2024-03-18 14:38:33] [world] The Player <sharky> has broke STONE at X= -613, Y= 58, Z= 380
[2024-03-18 14:38:33] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 320
[2024-03-18 14:38:33] [world] The Player <proman50> has broke STONE at X= -593, Y= 47, Z= 185
[2024-03-18 14:38:34] [world] The Player <sharky> has broke STONE at X= -610, Y= 57, Z= 380
[2024-03-18 14:38:34] [world] The Player <proman50> has broke STONE at X= -593, Y= 46, Z= 185
[2024-03-18 14:38:34] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 321
[2024-03-18 14:38:34] [world] The Player <sharky> has broke STONE at X= -611, Y= 57, Z= 380
[2024-03-18 14:38:35] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 322
[2024-03-18 14:38:35] [world] The Player <sharky> has broke STONE at X= -612, Y= 57, Z= 380
[2024-03-18 14:38:35] [world] The Player <proman50> has broke STONE at X= -593, Y= 45, Z= 185
[2024-03-18 14:38:35] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 323
[2024-03-18 14:38:35] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 324
[2024-03-18 14:38:36] [world] The Player <proman50> has broke STONE at X= -593, Y= 44, Z= 185
[2024-03-18 14:38:36] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 325
[2024-03-18 14:38:36] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 326
[2024-03-18 14:38:37] [world] The Player <proman50> has broke STONE at X= -593, Y= 43, Z= 185
[2024-03-18 14:38:37] [world] The Player <sharky> has broke IRON_ORE at X= -606, Y= 58, Z= 380
[2024-03-18 14:38:37] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 327
[2024-03-18 14:38:37] [world] The Player <sharky> has broke IRON_ORE at X= -605, Y= 58, Z= 380
[2024-03-18 14:38:38] [world] The Player <proman50> has broke STONE at X= -593, Y= 42, Z= 185
[2024-03-18 14:38:38] [world] The Player <sharky> has broke STONE at X= -605, Y= 58, Z= 381
[2024-03-18 14:38:38] [world] The Player <sharky> has broke IRON_ORE at X= -606, Y= 57, Z= 380
[2024-03-18 14:38:39] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 328
[2024-03-18 14:38:39] [world] The Player <proman50> has broke STONE at X= -593, Y= 41, Z= 185
[2024-03-18 14:38:39] [world] The Player <sharky> has broke IRON_ORE at X= -605, Y= 57, Z= 380
[2024-03-18 14:38:39] [world] The Player <proman50> has broke STONE at X= -593, Y= 40, Z= 185
[2024-03-18 14:38:39] [world] The Player <sharky> has broke IRON_ORE at X= -605, Y= 57, Z= 379
[2024-03-18 14:38:40] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 62, Z= 329
[2024-03-18 14:38:40] [world] The Player <sharky> has broke IRON_ORE at X= -606, Y= 58, Z= 379
[2024-03-18 14:38:40] [world] The Player <proman50> has broke STONE at X= -593, Y= 39, Z= 185
[2024-03-18 14:38:41] [world] The Player <sharky> has broke STONE at X= -606, Y= 58, Z= 378
[2024-03-18 14:38:41] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 329
[2024-03-18 14:38:41] [world] The Player <sharky> has broke STONE at X= -605, Y= 58, Z= 378
[2024-03-18 14:38:41] [world] The Player <proman50> has broke STONE at X= -593, Y= 38, Z= 185
[2024-03-18 14:38:42] [world] The Player <sharky> has broke IRON_ORE at X= -605, Y= 58, Z= 379
[2024-03-18 14:38:42] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 328
[2024-03-18 14:38:42] [world] The Player <sharky> has broke IRON_ORE at X= -606, Y= 57, Z= 379
[2024-03-18 14:38:42] [world] The Player <proman50> has broke STONE at X= -593, Y= 37, Z= 185
[2024-03-18 14:38:43] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 327
[2024-03-18 14:38:43] [world] The Player <proman50> has broke STONE at X= -593, Y= 36, Z= 185
[2024-03-18 14:38:44] [world] The Player <proman50> has broke STONE at X= -593, Y= 35, Z= 185
[2024-03-18 14:38:44] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 326
[2024-03-18 14:38:45] [world] The Player <proman50> has broke STONE at X= -593, Y= 34, Z= 185
[2024-03-18 14:38:45] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 325
[2024-03-18 14:38:45] [world] The Player <sharky> has broke STONE at X= -603, Y= 58, Z= 382
[2024-03-18 14:38:46] [world] The Player <sharky> has broke STONE at X= -603, Y= 59, Z= 382
[2024-03-18 14:38:46] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 324
[2024-03-18 14:38:47] [world] The Player <Dave_TheCoolguy_> has broke WOOD at X= -685, Y= 73, Z= 304
[2024-03-18 14:38:47] [world] The Player <proman50> has broke COAL_ORE at X= -594, Y= 35, Z= 185
[2024-03-18 14:38:47] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 323
[2024-03-18 14:38:48] [world] The Player <sharky> has broke STONE at X= -602, Y= 59, Z= 382
[2024-03-18 14:38:48] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 323
[2024-03-18 14:38:49] [world] The Player <proman50> has broke COAL_ORE at X= -594, Y= 34, Z= 185
[2024-03-18 14:38:49] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 60, Z= 322
[2024-03-18 14:38:50] [world] The Player <sharky> has broke SAND at X= -600, Y= 61, Z= 382
[2024-03-18 14:38:51] [world] The Player <sharky> has broke SAND at X= -600, Y= 61, Z= 382
[2024-03-18 14:38:51] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 60, Z= 322
[2024-03-18 14:38:51] [world] The Player <proman50> has broke COAL_ORE at X= -594, Y= 35, Z= 186
[2024-03-18 14:38:52] [world] The Player <sharky> has broke SAND at X= -599, Y= 62, Z= 382
[2024-03-18 14:38:52] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 321
[2024-03-18 14:38:52] [world] The Player <sharky> has broke SAND at X= -599, Y= 62, Z= 382
[2024-03-18 14:38:53] [world] The Player <proman50> has broke COAL_ORE at X= -594, Y= 34, Z= 186
[2024-03-18 14:38:53] [world] The Player <sharky> has broke SAND at X= -598, Y= 63, Z= 382
[2024-03-18 14:38:54] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 60, Z= 321
[2024-03-18 14:38:55] [world] The Player <proman50> has broke COAL_ORE at X= -595, Y= 35, Z= 185
[2024-03-18 14:38:56] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 320
[2024-03-18 14:38:56] [world] The Player <proman50> has broke COAL_ORE at X= -595, Y= 34, Z= 185
[2024-03-18 14:38:56] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 320
[2024-03-18 14:38:57] [world] The Player <Dave_TheCoolguy_> has broke DIRT at X= -684, Y= 71, Z= 304
[2024-03-18 14:38:57] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 60, Z= 319
[2024-03-18 14:38:58] [world] The Player <proman50> has broke COAL_ORE at X= -595, Y= 35, Z= 184
[2024-03-18 14:38:59] [world] The Player <Dave_TheCoolguy_> has broke GRASS at X= -684, Y= 71, Z= 305
[2024-03-18 14:39:00] [world] The Player <proman50> has broke STONE at X= -593, Y= 33, Z= 185
[2024-03-18 14:39:01] [world] The Player <proman50> has broke STONE at X= -593, Y= 32, Z= 185
[2024-03-18 14:39:02] [world] The Player <proman50> has broke STONE at X= -593, Y= 31, Z= 185
[2024-03-18 14:39:02] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 59, Z= 319
[2024-03-18 14:39:03] [world] The Player <proman50> has broke STONE at X= -593, Y= 30, Z= 185
[2024-03-18 14:39:03] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 59, Z= 320
[2024-03-18 14:39:03] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 59, Z= 321
[2024-03-18 14:39:03] [world] The Player <proman50> has broke STONE at X= -593, Y= 29, Z= 185
[2024-03-18 14:39:04] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 59, Z= 322
[2024-03-18 14:39:04] [world] The Player <proman50> has broke STONE at X= -593, Y= 28, Z= 185
[2024-03-18 14:39:04] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 59, Z= 323
[2024-03-18 14:39:05] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 324
[2024-03-18 14:39:06] [world] The Player <proman50> has broke STONE at X= -593, Y= 27, Z= 185
[2024-03-18 14:39:06] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 59, Z= 324
[2024-03-18 14:39:06] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 323
[2024-03-18 14:39:07] [world] The Player <proman50> has broke STONE at X= -593, Y= 26, Z= 185
[2024-03-18 14:39:07] [world] The Player <proman50> has broke STONE at X= -593, Y= 25, Z= 185
[2024-03-18 14:39:09] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 59, Z= 325
[2024-03-18 14:39:09] [world] The Player <proman50> has broke STONE at X= -593, Y= 24, Z= 185
[2024-03-18 14:39:10] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 325
[2024-03-18 14:39:11] [world] The Player <proman50> has broke STONE at X= -593, Y= 25, Z= 184
[2024-03-18 14:39:11] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 59, Z= 326
[2024-03-18 14:39:12] [world] The Player <proman50> has broke STONE at X= -593, Y= 24, Z= 184
[2024-03-18 14:39:12] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 326
[2024-03-18 14:39:12] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 327
[2024-03-18 14:39:13] [world] The Player <proman50> has broke STONE at X= -593, Y= 25, Z= 183
[2024-03-18 14:39:13] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 59, Z= 327
[2024-03-18 14:39:13] [world] The Player <proman50> has broke STONE at X= -593, Y= 24, Z= 183
[2024-03-18 14:39:13] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 328
[2024-03-18 14:39:14] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 59, Z= 328
[2024-03-18 14:39:15] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 329
[2024-03-18 14:39:15] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 59, Z= 329
[2024-03-18 14:39:16] [world] The Player <proman50> has broke IRON_ORE at X= -593, Y= 25, Z= 182
[2024-03-18 14:39:16] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 329
[2024-03-18 14:39:17] [world] The Player <proman50> has broke STONE at X= -593, Y= 24, Z= 182
[2024-03-18 14:39:18] [world] The Player <The_Amazing_Yao> has broke SPRUCE_WOOD_STAIRS at X= 549, Y= 43, Z= 2256
[2024-03-18 14:39:18] [world] The Player <proman50> has broke IRON_ORE at X= -593, Y= 25, Z= 181
[2024-03-18 14:39:19] [world] The Player <MonkeyTrainer> has broke SAND at X= -556, Y= 61, Z= 330
[2024-03-18 14:39:20] [world] The Player <proman50> has broke IRON_ORE at X= -593, Y= 24, Z= 181
[2024-03-18 14:39:20] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 60, Z= 330
[2024-03-18 14:39:21] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 59, Z= 330
[2024-03-18 14:39:21] [world] The Player <proman50> has broke IRON_ORE at X= -594, Y= 25, Z= 181
[2024-03-18 14:39:22] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 330
[2024-03-18 14:39:23] [world] The Player <proman50> has broke IRON_ORE at X= -592, Y= 25, Z= 182
[2024-03-18 14:39:24] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 58, Z= 331
[2024-03-18 14:39:25] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 333
[2024-03-18 14:39:25] [world] The Player <proman50> has broke IRON_ORE at X= -592, Y= 25, Z= 181
[2024-03-18 14:39:26] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 332
[2024-03-18 14:39:26] [world] The Player <MrBlob2U> has broke STONE at X= -612, Y= 50, Z= 189
[2024-03-18 14:39:27] [world] The Player <The_Amazing_Yao> has broke STONE at X= 553, Y= 42, Z= 2256
[2024-03-18 14:39:29] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 328
[2024-03-18 14:39:30] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 327
[2024-03-18 14:39:31] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 326
[2024-03-18 14:39:31] [world] The Player <proman50> has broke STONE at X= -592, Y= 25, Z= 183
[2024-03-18 14:39:32] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 325
[2024-03-18 14:39:32] [world] The Player <proman50> has broke STONE at X= -592, Y= 24, Z= 183
[2024-03-18 14:39:32] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 324
[2024-03-18 14:39:33] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 322
[2024-03-18 14:39:34] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 58, Z= 321
[2024-03-18 14:39:34] [world] The Player <Dave_TheCoolguy_> has broke WOOD at X= -690, Y= 73, Z= 303
[2024-03-18 14:39:35] [world] The Player <The_Amazing_Yao> has broke STONE at X= 552, Y= 43, Z= 2256
[2024-03-18 14:39:35] [world] The Player <proman50> has broke STONE at X= -594, Y= 25, Z= 183
[2024-03-18 14:39:35] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 320
[2024-03-18 14:39:36] [world] The Player <MonkeyTrainer> has broke SANDSTONE at X= -556, Y= 58, Z= 319
[2024-03-18 14:39:36] [world] The Player <proman50> has broke STONE at X= -594, Y= 24, Z= 183
[2024-03-18 14:39:36] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 318
[2024-03-18 14:39:37] [world] The Player <proman50> has broke STONE at X= -595, Y= 25, Z= 183
[2024-03-18 14:39:37] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 317
[2024-03-18 14:39:37] [world] The Player <Dave_TheCoolguy_> has broke WOOD at X= -687, Y= 72, Z= 303
[2024-03-18 14:39:38] [world] The Player <proman50> has broke STONE at X= -595, Y= 24, Z= 183
[2024-03-18 14:39:38] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 316
[2024-03-18 14:39:38] [world] The Player <Dave_TheCoolguy_> has broke WOOD at X= -687, Y= 73, Z= 303
[2024-03-18 14:39:39] [world] The Player <proman50> has broke STONE at X= -596, Y= 25, Z= 183
[2024-03-18 14:39:39] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 313
[2024-03-18 14:39:39] [world] The Player <proman50> has broke STONE at X= -596, Y= 24, Z= 183
[2024-03-18 14:39:40] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 312
[2024-03-18 14:39:40] [world] The Player <proman50> has broke STONE at X= -597, Y= 25, Z= 183
[2024-03-18 14:39:41] [world] The Player <MonkeyTrainer> has broke STONE at X= -556, Y= 58, Z= 311
[2024-03-18 14:39:41] [world] The Player <proman50> has broke STONE at X= -597, Y= 24, Z= 183
