[2024-03-20 19:10:54] [world] The Player <NezukoChan> has broke COBBLESTONE at X= -10177, Y= 63, Z= 4113
[2024-03-21 01:36:30] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 250
[2024-03-21 01:36:31] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 249
[2024-03-21 01:36:32] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 248
[2024-03-21 01:36:33] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 247
[2024-03-21 01:36:35] [world] The Player <A_Random_Person> has broke WOOD at X= -541, Y= 90, Z= 247
[2024-03-21 01:36:35] [world] The Player <A_Random_Person> has broke WOOD at X= -541, Y= 90, Z= 246
[2024-03-21 01:36:43] [world] The Player <Heinrich_Himmler> has broke WORKBENCH at X= -533, Y= 11, Z= 223
[2024-03-21 01:36:44] [world] The Player <A_Random_Person> has broke WOOD at X= -541, Y= 90, Z= 259
[2024-03-21 01:36:44] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 259
[2024-03-21 01:36:44] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 259
[2024-03-21 01:36:45] [world] The Player <A_Random_Person> has broke WOOD at X= -544, Y= 90, Z= 259
[2024-03-21 01:36:45] [world] The Player <A_Random_Person> has broke WOOD at X= -545, Y= 90, Z= 259
[2024-03-21 01:36:45] [world] The Player <Heinrich_Himmler> has broke STONE at X= -530, Y= 11, Z= 223
[2024-03-21 01:36:46] [world] The Player <A_Random_Person> has broke WOOD at X= -546, Y= 90, Z= 259
[2024-03-21 01:36:46] [world] The Player <Heinrich_Himmler> has broke STONE at X= -529, Y= 12, Z= 223
[2024-03-21 01:36:46] [world] The Player <A_Random_Person> has broke WOOD at X= -547, Y= 90, Z= 259
[2024-03-21 01:36:47] [world] The Player <A_Random_Person> has broke WOOD at X= -548, Y= 90, Z= 259
[2024-03-21 01:36:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -529, Y= 11, Z= 223
[2024-03-21 01:36:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -528, Y= 12, Z= 223
[2024-03-21 01:36:47] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 259
[2024-03-21 01:36:48] [world] The Player <A_Random_Person> has broke WOOD at X= -552, Y= 90, Z= 259
[2024-03-21 01:36:48] [world] The Player <Heinrich_Himmler> has broke STONE at X= -528, Y= 11, Z= 223
[2024-03-21 01:36:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -527, Y= 12, Z= 223
[2024-03-21 01:36:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -527, Y= 11, Z= 223
[2024-03-21 01:36:50] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 259
[2024-03-21 01:36:50] [world] The Player <Heinrich_Himmler> has broke STONE at X= -526, Y= 12, Z= 223
[2024-03-21 01:36:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -525, Y= 12, Z= 223
[2024-03-21 01:36:51] [world] The Player <A_Random_Person> has broke WOOD at X= -549, Y= 90, Z= 259
[2024-03-21 01:36:52] [world] The Player <Heinrich_Himmler> has broke STONE at X= -526, Y= 11, Z= 223
[2024-03-21 01:36:53] [world] The Player <Heinrich_Himmler> has broke STONE at X= -525, Y= 11, Z= 223
[2024-03-21 01:36:53] [world] The Player <A_Random_Person> has broke WOOD at X= -548, Y= 90, Z= 258
[2024-03-21 01:36:53] [world] The Player <Heinrich_Himmler> has broke STONE at X= -524, Y= 12, Z= 223
[2024-03-21 01:36:54] [world] The Player <A_Random_Person> has broke WOOD at X= -549, Y= 90, Z= 258
[2024-03-21 01:36:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -524, Y= 11, Z= 223
[2024-03-21 01:36:54] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 258
[2024-03-21 01:36:55] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 258
[2024-03-21 01:36:55] [world] The Player <Heinrich_Himmler> has broke STONE at X= -523, Y= 12, Z= 223
[2024-03-21 01:36:56] [world] The Player <Heinrich_Himmler> has broke STONE at X= -522, Y= 12, Z= 223
[2024-03-21 01:36:57] [world] The Player <Heinrich_Himmler> has broke STONE at X= -523, Y= 11, Z= 223
[2024-03-21 01:36:57] [world] The Player <Heinrich_Himmler> has broke STONE at X= -522, Y= 11, Z= 223
[2024-03-21 01:36:58] [world] The Player <Heinrich_Himmler> has broke STONE at X= -521, Y= 11, Z= 223
[2024-03-21 01:36:59] [world] The Player <Heinrich_Himmler> has broke STONE at X= -521, Y= 12, Z= 223
[2024-03-21 01:36:59] [world] The Player <Heinrich_Himmler> has broke STONE at X= -520, Y= 12, Z= 223
[2024-03-21 01:37:00] [world] The Player <Heinrich_Himmler> has broke STONE at X= -519, Y= 12, Z= 223
[2024-03-21 01:37:01] [world] The Player <Heinrich_Himmler> has broke STONE at X= -520, Y= 11, Z= 223
[2024-03-21 01:37:01] [world] The Player <A_Random_Person> has broke CHEST at X= -552, Y= 89, Z= 260
[2024-03-21 01:37:01] [world] The Player <Heinrich_Himmler> has broke STONE at X= -519, Y= 11, Z= 223
[2024-03-21 01:37:02] [world] The Player <Heinrich_Himmler> has broke STONE at X= -518, Y= 11, Z= 223
[2024-03-21 01:37:03] [world] The Player <Heinrich_Himmler> has broke STONE at X= -518, Y= 12, Z= 223
[2024-03-21 01:37:04] [world] The Player <Heinrich_Himmler> has broke STONE at X= -517, Y= 12, Z= 223
[2024-03-21 01:37:05] [world] The Player <Heinrich_Himmler> has broke STONE at X= -516, Y= 12, Z= 223
[2024-03-21 01:37:06] [world] The Player <Heinrich_Himmler> has broke STONE at X= -517, Y= 11, Z= 223
[2024-03-21 01:37:07] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -516, Y= 11, Z= 223
[2024-03-21 01:37:08] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -515, Y= 11, Z= 223
[2024-03-21 01:37:08] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 45, Z= 654
[2024-03-21 01:37:09] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 46, Z= 654
[2024-03-21 01:37:09] [world] The Player <Heinrich_Himmler> has broke IRON_ORE at X= -515, Y= 12, Z= 223
[2024-03-21 01:37:09] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 47, Z= 654
[2024-03-21 01:37:10] [world] The Player <Heinrich_Himmler> has broke STONE at X= -514, Y= 11, Z= 223
[2024-03-21 01:37:10] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 48, Z= 654
[2024-03-21 01:37:10] [world] The Player <Heinrich_Himmler> has broke STONE at X= -514, Y= 12, Z= 223
[2024-03-21 01:37:11] [world] The Player <Heinrich_Himmler> has broke STONE at X= -513, Y= 12, Z= 223
[2024-03-21 01:37:12] [world] The Player <Heinrich_Himmler> has broke STONE at X= -513, Y= 11, Z= 223
[2024-03-21 01:37:13] [world] The Player <Heinrich_Himmler> has broke STONE at X= -512, Y= 12, Z= 223
[2024-03-21 01:37:13] [world] The Player <Heinrich_Himmler> has broke STONE at X= -512, Y= 11, Z= 223
[2024-03-21 01:37:15] [world] The Player <Heinrich_Himmler> has broke STONE at X= -511, Y= 12, Z= 223
[2024-03-21 01:37:16] [world] The Player <Heinrich_Himmler> has broke DIRT at X= -511, Y= 11, Z= 223
[2024-03-21 01:37:17] [world] The Player <Heinrich_Himmler> has broke DIRT at X= -510, Y= 11, Z= 223
[2024-03-21 01:37:18] [world] The Player <Heinrich_Himmler> has broke STONE at X= -510, Y= 12, Z= 223
[2024-03-21 01:37:18] [world] The Player <Heinrich_Himmler> has broke STONE at X= -509, Y= 12, Z= 223
[2024-03-21 01:37:18] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 49, Z= 654
[2024-03-21 01:37:19] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 50, Z= 654
[2024-03-21 01:37:19] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 51, Z= 654
[2024-03-21 01:37:19] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 52, Z= 654
[2024-03-21 01:37:20] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 53, Z= 654
[2024-03-21 01:37:22] [world] The Player <Heinrich_Himmler> has broke STONE at X= -510, Y= 13, Z= 223
[2024-03-21 01:37:23] [world] The Player <Heinrich_Himmler> has broke STONE at X= -509, Y= 13, Z= 223
[2024-03-21 01:37:24] [world] The Player <Heinrich_Himmler> has broke STONE at X= -508, Y= 13, Z= 223
[2024-03-21 01:37:27] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 54, Z= 654
[2024-03-21 01:37:27] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 55, Z= 654
[2024-03-21 01:37:28] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 56, Z= 654
[2024-03-21 01:37:28] [world] The Player <Heinrich_Himmler> has broke DIRT at X= -509, Y= 11, Z= 223
[2024-03-21 01:37:28] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 57, Z= 654
[2024-03-21 01:37:28] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 58, Z= 654
[2024-03-21 01:37:38] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 59, Z= 654
[2024-03-21 01:37:39] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 60, Z= 654
[2024-03-21 01:37:39] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 61, Z= 654
[2024-03-21 01:37:39] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 62, Z= 654
[2024-03-21 01:37:40] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 63, Z= 654
[2024-03-21 01:37:48] [world] The Player <A_Random_Person> has broke SAND at X= -551, Y= 88, Z= 259
[2024-03-21 01:37:48] [world] The Player <A_Random_Person> has broke SAND at X= -549, Y= 88, Z= 259
[2024-03-21 01:37:49] [world] The Player <A_Random_Person> has broke SAND at X= -547, Y= 88, Z= 259
[2024-03-21 01:37:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 64, Z= 654
[2024-03-21 01:37:49] [world] The Player <A_Random_Person> has broke CARPET at X= -547, Y= 88, Z= 258
[2024-03-21 01:37:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 65, Z= 654
[2024-03-21 01:37:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 66, Z= 654
[2024-03-21 01:37:50] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 67, Z= 654
[2024-03-21 01:37:52] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 68, Z= 654
[2024-03-21 01:38:01] [world] The Player <A_Random_Person> has broke SAND at X= -551, Y= 88, Z= 257
[2024-03-21 01:38:03] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 69, Z= 654
[2024-03-21 01:38:03] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 70, Z= 654
[2024-03-21 01:38:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 71, Z= 654
[2024-03-21 01:38:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 72, Z= 654
[2024-03-21 01:38:04] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 73, Z= 654
[2024-03-21 01:38:12] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 74, Z= 654
[2024-03-21 01:38:12] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 75, Z= 654
[2024-03-21 01:38:12] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 76, Z= 654
[2024-03-21 01:38:13] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 77, Z= 654
[2024-03-21 01:38:13] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 78, Z= 654
[2024-03-21 01:38:20] [world] The Player <A_Random_Person> has broke WOOD at X= -547, Y= 90, Z= 258
[2024-03-21 01:38:20] [world] The Player <A_Random_Person> has broke WOOD at X= -546, Y= 90, Z= 258
[2024-03-21 01:38:21] [world] The Player <A_Random_Person> has broke WOOD at X= -545, Y= 90, Z= 258
[2024-03-21 01:38:21] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 79, Z= 654
[2024-03-21 01:38:21] [world] The Player <A_Random_Person> has broke WOOD at X= -544, Y= 90, Z= 258
[2024-03-21 01:38:21] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 80, Z= 654
[2024-03-21 01:38:22] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 81, Z= 654
[2024-03-21 01:38:22] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 82, Z= 654
[2024-03-21 01:38:23] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 83, Z= 654
[2024-03-21 01:38:23] [world] The Player <A_Random_Person> has broke WOOD at X= -548, Y= 90, Z= 257
[2024-03-21 01:38:23] [world] The Player <A_Random_Person> has broke WOOD at X= -547, Y= 90, Z= 257
[2024-03-21 01:38:24] [world] The Player <A_Random_Person> has broke WOOD at X= -546, Y= 90, Z= 257
[2024-03-21 01:38:25] [world] The Player <A_Random_Person> has broke WOOD at X= -549, Y= 90, Z= 257
[2024-03-21 01:38:25] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 257
[2024-03-21 01:38:29] [world] The Player <A_Random_Person> has broke WOOD at X= -548, Y= 93, Z= 260
[2024-03-21 01:38:30] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 84, Z= 654
[2024-03-21 01:38:31] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 85, Z= 654
[2024-03-21 01:38:31] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 86, Z= 654
[2024-03-21 01:38:31] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 87, Z= 654
[2024-03-21 01:38:32] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1268, Y= 88, Z= 654
[2024-03-21 01:38:32] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 255
[2024-03-21 01:38:33] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 254
[2024-03-21 01:38:33] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 253
[2024-03-21 01:38:33] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 252
[2024-03-21 01:38:34] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 251
[2024-03-21 01:38:34] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 250
[2024-03-21 01:38:35] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 249
[2024-03-21 01:38:35] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 248
[2024-03-21 01:38:35] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 247
[2024-03-21 01:38:36] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 246
[2024-03-21 01:38:36] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 245
[2024-03-21 01:38:37] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 247
[2024-03-21 01:38:38] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 246
[2024-03-21 01:38:38] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 245
[2024-03-21 01:38:39] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 86, Z= 653
[2024-03-21 01:38:39] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 87, Z= 653
[2024-03-21 01:38:40] [world] The Player <A_Random_Person> has broke WOOD at X= -551, Y= 90, Z= 244
[2024-03-21 01:38:40] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 87, Z= 652
[2024-03-21 01:38:41] [world] The Player <A_Random_Person> has broke WOOD at X= -550, Y= 90, Z= 244
[2024-03-21 01:38:41] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1268, Y= 86, Z= 652
[2024-03-21 01:38:41] [world] The Player <A_Random_Person> has broke WOOD at X= -549, Y= 90, Z= 244
[2024-03-21 01:38:41] [world] The Player <A_Random_Person> has broke WOOD at X= -548, Y= 90, Z= 244
[2024-03-21 01:38:42] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1267, Y= 86, Z= 652
[2024-03-21 01:38:42] [world] The Player <A_Random_Person> has broke WOOD at X= -547, Y= 90, Z= 244
[2024-03-21 01:38:42] [world] The Player <A_Random_Person> has broke WOOD at X= -546, Y= 90, Z= 244
[2024-03-21 01:38:43] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1267, Y= 87, Z= 652
[2024-03-21 01:38:43] [world] The Player <A_Random_Person> has broke WOOD at X= -545, Y= 90, Z= 244
[2024-03-21 01:38:43] [world] The Player <A_Random_Person> has broke WOOD at X= -544, Y= 90, Z= 244
[2024-03-21 01:38:43] [world] The Player <A_Random_Person> has broke WOOD at X= -543, Y= 90, Z= 244
[2024-03-21 01:38:44] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1267, Y= 87, Z= 653
[2024-03-21 01:38:44] [world] The Player <A_Random_Person> has broke WOOD at X= -542, Y= 90, Z= 244
[2024-03-21 01:38:44] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1267, Y= 86, Z= 653
[2024-03-21 01:38:46] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 87, Z= 653
[2024-03-21 01:38:46] [world] The Player <Heinrich_Himmler> has broke STONE at X= -504, Y= 12, Z= 213
[2024-03-21 01:38:47] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 86, Z= 653
[2024-03-21 01:38:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -504, Y= 11, Z= 213
[2024-03-21 01:38:47] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 87, Z= 654
[2024-03-21 01:38:48] [world] The Player <A_Random_Person> has broke WOOD at X= -552, Y= 90, Z= 244
[2024-03-21 01:38:48] [world] The Player <Heinrich_Himmler> has broke STONE at X= -504, Y= 10, Z= 213
[2024-03-21 01:38:48] [world_nether] The Player <astronomy> has broke QUARTZ_ORE at X= -1269, Y= 86, Z= 654
[2024-03-21 01:38:48] [world] The Player <A_Random_Person> has broke WOOD at X= -552, Y= 90, Z= 245
[2024-03-21 01:38:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 86, Z= 655
[2024-03-21 01:38:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -504, Y= 9, Z= 213
[2024-03-21 01:38:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1270, Y= 87, Z= 654
[2024-03-21 01:38:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -504, Y= 8, Z= 213
[2024-03-21 01:38:49] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1270, Y= 86, Z= 654
[2024-03-21 01:38:50] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1270, Y= 85, Z= 654
[2024-03-21 01:38:51] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 246
[2024-03-21 01:38:51] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 247
[2024-03-21 01:38:52] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 248
[2024-03-21 01:38:52] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 249
[2024-03-21 01:38:53] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 250
[2024-03-21 01:38:53] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 251
[2024-03-21 01:38:53] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 252
[2024-03-21 01:38:54] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 90, Z= 253
[2024-03-21 01:38:56] [world] The Player <A_Random_Person> has broke COBBLESTONE at X= -552, Y= 89, Z= 254
[2024-03-21 01:38:57] [world_nether] The Player <astronomy> has broke NETHERRACK at X= -1269, Y= 88, Z= 654
[2024-03-21 01:38:57] [world] The Player <A_Random_Person> has broke MOSSY_COBBLESTONE at X= -552, Y= 89, Z= 256
