[2024-03-28 00:56:07] [world] The Player <xcpc> has broke STONE at X= -440, Y= 57, Z= 266
[2024-03-28 21:01:16] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 153
[2024-03-28 21:01:18] [world] The Player <BTC> has broke DIRT at X= 621, Y= 11, Z= 154
[2024-03-28 21:01:19] [world] The Player <BTC> has broke DIRT at X= 621, Y= 11, Z= 155
[2024-03-28 21:01:21] [world] The Player <BTC> has broke DIRT at X= 621, Y= 10, Z= 154
[2024-03-28 21:01:24] [world] The Player <BTC> has broke IRON_ORE at X= 620, Y= 11, Z= 154
[2024-03-28 21:01:25] [world] The Player <BTC> has broke STONE at X= 620, Y= 10, Z= 154
[2024-03-28 21:01:26] [world] The Player <BTC> has broke STONE at X= 619, Y= 11, Z= 154
[2024-03-28 21:01:26] [world] The Player <BTC> has broke STONE at X= 619, Y= 10, Z= 154
[2024-03-28 21:01:27] [world] The Player <BTC> has broke STONE at X= 618, Y= 11, Z= 154
[2024-03-28 21:01:28] [world] The Player <BTC> has broke STONE at X= 617, Y= 11, Z= 154
[2024-03-28 21:01:28] [world] The Player <BTC> has broke STONE at X= 618, Y= 10, Z= 154
[2024-03-28 21:01:29] [world] The Player <BTC> has broke STONE at X= 617, Y= 10, Z= 154
[2024-03-28 21:01:32] [world] The Player <BTC> has broke STONE at X= 616, Y= 11, Z= 154
[2024-03-28 21:01:33] [world] The Player <BTC> has broke STONE at X= 616, Y= 10, Z= 154
[2024-03-28 21:01:34] [world] The Player <BTC> has broke STONE at X= 615, Y= 10, Z= 154
[2024-03-28 21:01:34] [world] The Player <BTC> has broke STONE at X= 615, Y= 11, Z= 154
[2024-03-28 21:01:35] [world] The Player <BTC> has broke STONE at X= 614, Y= 11, Z= 154
[2024-03-28 21:01:36] [world] The Player <BTC> has broke STONE at X= 614, Y= 10, Z= 154
[2024-03-28 21:01:36] [world] The Player <BTC> has broke STONE at X= 613, Y= 10, Z= 154
[2024-03-28 21:01:37] [world] The Player <BTC> has broke STONE at X= 613, Y= 11, Z= 154
[2024-03-28 21:01:38] [world] The Player <BTC> has broke STONE at X= 613, Y= 11, Z= 155
[2024-03-28 21:01:38] [world] The Player <BTC> has broke STONE at X= 612, Y= 11, Z= 155
[2024-03-28 21:01:39] [world] The Player <BTC> has broke STONE at X= 613, Y= 10, Z= 155
[2024-03-28 21:01:40] [world] The Player <BTC> has broke STONE at X= 613, Y= 11, Z= 156
[2024-03-28 21:01:40] [world] The Player <BTC> has broke STONE at X= 613, Y= 10, Z= 156
[2024-03-28 21:01:41] [world] The Player <BTC> has broke STONE at X= 613, Y= 11, Z= 157
[2024-03-28 21:01:42] [world] The Player <BTC> has broke STONE at X= 613, Y= 11, Z= 158
[2024-03-28 21:01:42] [world] The Player <BTC> has broke STONE at X= 613, Y= 10, Z= 157
[2024-03-28 21:01:43] [world] The Player <BTC> has broke STONE at X= 613, Y= 10, Z= 158
[2024-03-28 21:01:44] [world] The Player <BTC> has broke STONE at X= 612, Y= 11, Z= 157
[2024-03-28 21:01:44] [world] The Player <BTC> has broke STONE at X= 612, Y= 11, Z= 158
[2024-03-28 21:01:45] [world] The Player <BTC> has broke STONE at X= 612, Y= 10, Z= 158
[2024-03-28 21:01:45] [world] The Player <BTC> has broke STONE at X= 611, Y= 11, Z= 158
[2024-03-28 21:01:46] [world] The Player <BTC> has broke STONE at X= 610, Y= 11, Z= 158
[2024-03-28 21:01:47] [world] The Player <BTC> has broke STONE at X= 609, Y= 11, Z= 158
[2024-03-28 21:01:47] [world] The Player <BTC> has broke STONE at X= 608, Y= 11, Z= 158
[2024-03-28 21:01:48] [world] The Player <BTC> has broke STONE at X= 613, Y= 12, Z= 158
[2024-03-28 21:01:49] [world] The Player <BTC> has broke STONE at X= 612, Y= 12, Z= 158
[2024-03-28 21:01:50] [world] The Player <BTC> has broke STONE at X= 611, Y= 12, Z= 158
[2024-03-28 21:01:50] [world] The Player <BTC> has broke STONE at X= 610, Y= 12, Z= 158
[2024-03-28 21:01:51] [world] The Player <BTC> has broke STONE at X= 609, Y= 12, Z= 158
[2024-03-28 21:01:51] [world] The Player <BTC> has broke STONE at X= 608, Y= 12, Z= 158
[2024-03-28 21:01:52] [world] The Player <BTC> has broke DIAMOND_ORE at X= 608, Y= 12, Z= 159
[2024-03-28 21:01:53] [world] The Player <BTC> has broke DIAMOND_ORE at X= 609, Y= 12, Z= 159
[2024-03-28 21:01:54] [world] The Player <BTC> has broke DIAMOND_ORE at X= 608, Y= 11, Z= 159
[2024-03-28 21:01:56] [world] The Player <BTC> has broke DIAMOND_ORE at X= 609, Y= 12, Z= 160
[2024-03-28 21:01:57] [world] The Player <BTC> has broke STONE at X= 608, Y= 11, Z= 160
[2024-03-28 21:01:57] [world] The Player <BTC> has broke DIAMOND_ORE at X= 608, Y= 12, Z= 160
[2024-03-28 21:02:18] [world] The Player <BTC> has broke DIRT at X= 621, Y= 10, Z= 155
[2024-03-28 21:02:19] [world] The Player <BTC> has broke DIRT at X= 621, Y= 11, Z= 156
[2024-03-28 21:02:20] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 156
[2024-03-28 21:02:22] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 157
[2024-03-28 21:02:23] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 157
[2024-03-28 21:02:24] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 158
[2024-03-28 21:02:24] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 158
[2024-03-28 21:02:25] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 159
[2024-03-28 21:02:26] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 159
[2024-03-28 21:02:27] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 160
[2024-03-28 21:02:27] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 160
[2024-03-28 21:02:28] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 161
[2024-03-28 21:02:29] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 161
[2024-03-28 21:02:29] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 162
[2024-03-28 21:02:30] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 162
[2024-03-28 21:02:30] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 163
[2024-03-28 21:02:31] [world] The Player <BTC> has broke STONE at X= 622, Y= 11, Z= 161
[2024-03-28 21:02:32] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 163
[2024-03-28 21:02:33] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 164
[2024-03-28 21:02:33] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 164
[2024-03-28 21:02:34] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 165
[2024-03-28 21:02:35] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 165
[2024-03-28 21:02:36] [world] The Player <BTC> has broke STONE at X= 620, Y= 11, Z= 163
[2024-03-28 21:02:37] [world] The Player <BTC> has broke STONE at X= 619, Y= 11, Z= 163
[2024-03-28 21:02:37] [world] The Player <BTC> has broke STONE at X= 618, Y= 11, Z= 163
[2024-03-28 21:02:38] [world] The Player <BTC> has broke STONE at X= 617, Y= 11, Z= 163
[2024-03-28 21:02:38] [world] The Player <BTC> has broke STONE at X= 620, Y= 10, Z= 163
[2024-03-28 21:02:39] [world] The Player <BTC> has broke STONE at X= 619, Y= 10, Z= 163
[2024-03-28 21:02:40] [world] The Player <BTC> has broke STONE at X= 620, Y= 11, Z= 164
[2024-03-28 21:02:41] [world] The Player <BTC> has broke GOLD_ORE at X= 619, Y= 11, Z= 164
[2024-03-28 21:02:41] [world] The Player <BTC> has broke STONE at X= 620, Y= 12, Z= 164
[2024-03-28 21:02:42] [world] The Player <BTC> has broke GOLD_ORE at X= 620, Y= 12, Z= 163
[2024-03-28 21:02:43] [world] The Player <BTC> has broke GOLD_ORE at X= 619, Y= 12, Z= 164
[2024-03-28 21:02:44] [world] The Player <BTC> has broke GOLD_ORE at X= 619, Y= 12, Z= 163
[2024-03-28 21:02:45] [world] The Player <BTC> has broke GOLD_ORE at X= 620, Y= 13, Z= 163
[2024-03-28 21:02:48] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 166
[2024-03-28 21:02:48] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 166
[2024-03-28 21:02:49] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 167
[2024-03-28 21:02:50] [world] The Player <BTC> has broke STONE at X= 622, Y= 11, Z= 166
[2024-03-28 21:02:50] [world] The Player <BTC> has broke STONE at X= 622, Y= 11, Z= 165
[2024-03-28 21:02:51] [world] The Player <BTC> has broke STONE at X= 623, Y= 11, Z= 165
[2024-03-28 21:02:51] [world] The Player <BTC> has broke STONE at X= 624, Y= 11, Z= 165
[2024-03-28 21:02:52] [world] The Player <BTC> has broke STONE at X= 625, Y= 11, Z= 165
[2024-03-28 21:02:56] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 167
[2024-03-28 21:02:57] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 168
[2024-03-28 21:02:57] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 168
[2024-03-28 21:02:58] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 169
[2024-03-28 21:02:59] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= 621, Y= 11, Z= 169
[2024-03-28 21:03:00] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= 621, Y= 11, Z= 170
[2024-03-28 21:03:02] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 170
[2024-03-28 21:03:03] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 171
[2024-03-28 21:03:04] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 171
[2024-03-28 21:03:05] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 172
[2024-03-28 21:03:05] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 172
[2024-03-28 21:03:06] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 173
[2024-03-28 21:03:06] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 173
[2024-03-28 21:03:07] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 174
[2024-03-28 21:03:08] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 174
[2024-03-28 21:03:20] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 175
[2024-03-28 21:03:20] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 175
[2024-03-28 21:03:21] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 176
[2024-03-28 21:03:22] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 176
[2024-03-28 21:03:23] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 177
[2024-03-28 21:03:23] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 178
[2024-03-28 21:03:24] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 177
[2024-03-28 21:03:24] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 178
[2024-03-28 21:03:25] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 179
[2024-03-28 21:03:29] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 179
[2024-03-28 21:03:30] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 180
[2024-03-28 21:03:30] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 180
[2024-03-28 21:03:31] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 181
[2024-03-28 21:03:32] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 181
[2024-03-28 21:03:33] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 182
[2024-03-28 21:03:35] [world] The Player <BTC> has broke IRON_ORE at X= 622, Y= 11, Z= 180
[2024-03-28 21:03:36] [world] The Player <BTC> has broke IRON_ORE at X= 622, Y= 12, Z= 180
[2024-03-28 21:03:38] [world] The Player <BTC> has broke IRON_ORE at X= 622, Y= 12, Z= 181
[2024-03-28 21:03:38] [world] The Player <BTC> has broke IRON_ORE at X= 622, Y= 11, Z= 181
[2024-03-28 21:03:40] [world] The Player <BTC> has broke IRON_ORE at X= 623, Y= 11, Z= 180
[2024-03-28 21:03:41] [world] The Player <BTC> has broke IRON_ORE at X= 623, Y= 12, Z= 180
[2024-03-28 21:03:41] [world] The Player <BTC> has broke IRON_ORE at X= 623, Y= 12, Z= 181
[2024-03-28 21:03:42] [world] The Player <BTC> has broke IRON_ORE at X= 623, Y= 11, Z= 181
[2024-03-28 21:03:46] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 182
[2024-03-28 21:03:46] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 183
[2024-03-28 21:03:47] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 183
[2024-03-28 21:03:47] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 184
[2024-03-28 21:03:48] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 184
[2024-03-28 21:03:49] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 185
[2024-03-28 21:03:49] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 185
[2024-03-28 21:03:50] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 186
[2024-03-28 21:03:51] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 186
[2024-03-28 21:03:51] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 187
[2024-03-28 21:03:52] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 187
[2024-03-28 21:03:53] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 188
[2024-03-28 21:03:53] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 188
[2024-03-28 21:03:54] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 189
[2024-03-28 21:03:54] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 189
[2024-03-28 21:03:55] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 190
[2024-03-28 21:03:56] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 190
[2024-03-28 21:03:57] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= 621, Y= 11, Z= 191
[2024-03-28 21:03:57] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 191
[2024-03-28 21:03:58] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= 621, Y= 11, Z= 192
[2024-03-28 21:03:59] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 192
[2024-03-28 21:04:00] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 193
[2024-03-28 21:04:00] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 193
[2024-03-28 21:04:01] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 194
[2024-03-28 21:04:02] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 194
[2024-03-28 21:04:02] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 195
[2024-03-28 21:04:03] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 196
[2024-03-28 21:04:03] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 195
[2024-03-28 21:04:04] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 197
[2024-03-28 21:04:05] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 196
[2024-03-28 21:04:05] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 197
[2024-03-28 21:04:06] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 198
[2024-03-28 21:04:07] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 198
[2024-03-28 21:04:08] [world] The Player <BTC> has broke STONE at X= 622, Y= 11, Z= 198
[2024-03-28 21:04:08] [world] The Player <BTC> has broke STONE at X= 622, Y= 11, Z= 197
[2024-03-28 21:04:09] [world] The Player <BTC> has broke STONE at X= 623, Y= 11, Z= 198
[2024-03-28 21:04:10] [world] The Player <BTC> has broke STONE at X= 624, Y= 11, Z= 198
[2024-03-28 21:04:10] [world] The Player <BTC> has broke STONE at X= 625, Y= 11, Z= 198
[2024-03-28 21:04:11] [world] The Player <BTC> has broke STONE at X= 626, Y= 11, Z= 198
[2024-03-28 21:04:19] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 199
[2024-03-28 21:04:20] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 200
[2024-03-28 21:04:21] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 200
[2024-03-28 21:04:21] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 199
[2024-03-28 21:04:22] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 201
[2024-03-28 21:04:22] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 201
[2024-03-28 21:04:23] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 202
[2024-03-28 21:04:23] [world] The Player <Feathery> has broke ANVIL at X= 977, Y= 6, Z= 753
[2024-03-28 21:04:24] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 202
[2024-03-28 21:04:24] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 203
[2024-03-28 21:04:25] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 203
[2024-03-28 21:04:26] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 204
[2024-03-28 21:04:26] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 204
[2024-03-28 21:04:27] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 205
[2024-03-28 21:04:28] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 206
[2024-03-28 21:04:28] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 205
[2024-03-28 21:05:15] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 206
[2024-03-28 21:05:16] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 207
[2024-03-28 21:05:16] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 207
[2024-03-28 21:05:17] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 208
[2024-03-28 21:05:18] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 209
[2024-03-28 21:05:18] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 208
[2024-03-28 21:05:19] [world] The Player <BTC> has broke LAPIS_ORE at X= 621, Y= 10, Z= 209
[2024-03-28 21:05:20] [world] The Player <BTC> has broke LAPIS_ORE at X= 621, Y= 11, Z= 210
[2024-03-28 21:05:21] [world] The Player <BTC> has broke LAPIS_ORE at X= 621, Y= 10, Z= 210
[2024-03-28 21:05:22] [world] The Player <BTC> has broke STONE at X= 620, Y= 10, Z= 210
[2024-03-28 21:05:23] [world] The Player <BTC> has broke LAPIS_ORE at X= 620, Y= 10, Z= 209
[2024-03-28 21:05:23] [world] The Player <BTC> has broke STONE at X= 620, Y= 11, Z= 209
[2024-03-28 21:05:24] [world] The Player <BTC> has broke STONE at X= 620, Y= 11, Z= 210
[2024-03-28 21:05:25] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 211
[2024-03-28 21:05:25] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 211
[2024-03-28 21:05:26] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 212
[2024-03-28 21:05:27] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= 621, Y= 10, Z= 212
[2024-03-28 21:05:27] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 213
[2024-03-28 21:05:28] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 213
[2024-03-28 21:05:29] [world] The Player <BTC> has broke GOLD_ORE at X= 621, Y= 11, Z= 214
[2024-03-28 21:05:56] [world] The Player <Feathery> has broke STONE at X= 621, Y= 12, Z= 216
[2024-03-28 21:05:57] [world] The Player <Feathery> has broke STONE at X= 621, Y= 11, Z= 216
[2024-03-28 21:05:59] [world] The Player <Feathery> has broke STONE at X= 621, Y= 12, Z= 215
[2024-03-28 21:06:00] [world] The Player <Feathery> has broke STONE at X= 621, Y= 12, Z= 217
[2024-03-28 21:06:01] [world] The Player <Feathery> has broke STONE at X= 622, Y= 12, Z= 216
[2024-03-28 21:06:01] [world] The Player <Feathery> has broke STONE at X= 622, Y= 12, Z= 217
[2024-03-28 21:06:02] [world] The Player <Feathery> has broke STONE at X= 621, Y= 11, Z= 217
[2024-03-28 21:06:02] [world] The Player <Feathery> has broke STONE at X= 622, Y= 11, Z= 217
[2024-03-28 21:06:12] [world] The Player <BTC> has broke GOLD_ORE at X= 621, Y= 10, Z= 214
[2024-03-28 21:06:13] [world] The Player <BTC> has broke GOLD_ORE at X= 621, Y= 10, Z= 215
[2024-03-28 21:06:14] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 215
[2024-03-28 21:06:15] [world] The Player <BTC> has broke DIAMOND_ORE at X= 621, Y= 11, Z= 216
[2024-03-28 21:06:16] [world] The Player <BTC> has broke DIAMOND_ORE at X= 621, Y= 12, Z= 216
[2024-03-28 21:06:21] [world] The Player <BTC> has broke DIAMOND_ORE at X= 621, Y= 12, Z= 215
[2024-03-28 21:06:22] [world] The Player <BTC> has broke STONE at X= 621, Y= 13, Z= 216
[2024-03-28 21:06:23] [world] The Player <BTC> has broke STONE at X= 622, Y= 12, Z= 215
[2024-03-28 21:06:24] [world] The Player <BTC> has broke DIAMOND_ORE at X= 622, Y= 12, Z= 216
[2024-03-28 21:06:25] [world] The Player <BTC> has broke DIAMOND_ORE at X= 621, Y= 11, Z= 217
[2024-03-28 21:06:26] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 218
[2024-03-28 21:06:27] [world] The Player <BTC> has broke STONE at X= 621, Y= 12, Z= 218
[2024-03-28 21:06:30] [world] The Player <BTC> has broke STONE at X= 621, Y= 12, Z= 219
[2024-03-28 21:06:30] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 219
[2024-03-28 21:06:31] [world] The Player <BTC> has broke STONE at X= 621, Y= 12, Z= 220
[2024-03-28 21:06:32] [world] The Player <BTC> has broke STONE at X= 621, Y= 11, Z= 220
[2024-03-28 21:06:32] [world] The Player <BTC> has broke STONE at X= 621, Y= 12, Z= 221
[2024-03-28 21:06:33] [world] The Player <BTC> has broke STONE at X= 621, Y= 10, Z= 218
