[2024-03-28 02:19:16] [world_the_end] The Player <Heinrich_Himmler> has emptied WATER BUCKET at X= 44, Y= 3, Z= 141
[2024-03-29 00:34:33] [world] The Player <BTC> has emptied WATER BUCKET at X= -3050, Y= 33, Z= 518
[2024-03-29 00:34:38] [world] The Player <BTC> has emptied WATER BUCKET at X= -3050, Y= 33, Z= 518
[2024-03-29 00:34:48] [world] The Player <BTC> has emptied WATER BUCKET at X= -3050, Y= 35, Z= 518
[2024-03-29 00:50:25] [world] The Player <BTC> has emptied WATER BUCKET at X= -3681, Y= 10, Z= 312
[2024-03-29 00:50:46] [world] The Player <BTC> has emptied WATER BUCKET at X= -3681, Y= 10, Z= 313
[2024-03-29 00:53:45] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10264, Y= 61, Z= 4061
[2024-03-29 00:53:45] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10264, Y= 61, Z= 4061
[2024-03-29 00:53:47] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10264, Y= 61, Z= 4061
[2024-03-29 00:53:48] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10264, Y= 61, Z= 4061
[2024-03-29 03:14:23] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10226, Y= 63, Z= 4060
[2024-03-29 03:15:22] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10154, Y= 68, Z= 4025
[2024-03-29 03:36:05] [world] The Player <BTC> has emptied WATER BUCKET at X= -657, Y= 72, Z= 339
[2024-03-29 03:44:33] [world] The Player <BTC> has emptied WATER BUCKET at X= -3570, Y= 9, Z= 152
[2024-03-29 03:47:57] [world] The Player <BTC> has emptied WATER BUCKET at X= -3553, Y= 5, Z= 238
[2024-03-29 03:56:10] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -521, Y= 64, Z= 324
[2024-03-29 03:56:23] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -519, Y= 65, Z= 320
[2024-03-29 13:20:47] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -39, Y= 59, Z= -2
[2024-03-29 13:20:51] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -42, Y= 59, Z= -3
[2024-03-29 13:21:02] [world_the_end] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -41, Y= 65, Z= -6
[2024-03-29 17:23:57] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10034, Y= 69, Z= 4071
[2024-03-29 17:24:01] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10031, Y= 68, Z= 4079
[2024-03-29 17:25:42] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10078, Y= 64, Z= 4090
[2024-03-29 17:26:38] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10092, Y= 68, Z= 4096
[2024-03-29 17:34:34] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10195, Y= 64, Z= 3981
[2024-03-29 17:34:50] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10195, Y= 64, Z= 3973
[2024-03-29 17:35:20] [world] The Player <GolemDaWanderer> has emptied WATER BUCKET at X= -10192, Y= 62, Z= 3990
[2024-03-29 23:31:50] [world] The Player <xcpc> has emptied WATER BUCKET at X= -268, Y= 10, Z= 228
[2024-03-29 23:32:03] [world] The Player <xcpc> has emptied WATER BUCKET at X= -269, Y= 10, Z= 228
[2024-03-29 23:32:09] [world] The Player <xcpc> has emptied WATER BUCKET at X= -269, Y= 10, Z= 228
[2024-03-29 23:32:54] [world] The Player <xcpc> has emptied WATER BUCKET at X= -270, Y= 10, Z= 227
[2024-03-29 23:32:54] [world] The Player <xcpc> has emptied WATER BUCKET at X= -270, Y= 10, Z= 227
[2024-03-29 23:33:17] [world] The Player <xcpc> has emptied WATER BUCKET at X= -268, Y= 10, Z= 228
[2024-03-29 23:33:37] [world] The Player <xcpc> has emptied WATER BUCKET at X= -270, Y= 10, Z= 225
[2024-03-29 23:33:41] [world] The Player <xcpc> has emptied WATER BUCKET at X= -270, Y= 10, Z= 225
[2024-03-29 23:33:52] [world] The Player <xcpc> has emptied WATER BUCKET at X= -270, Y= 10, Z= 227
[2024-03-29 23:34:07] [world] The Player <xcpc> has emptied WATER BUCKET at X= -275, Y= 11, Z= 223
[2024-03-29 23:35:05] [world] The Player <xcpc> has emptied WATER BUCKET at X= -275, Y= 11, Z= 228
[2024-03-29 23:35:33] [world] The Player <xcpc> has emptied WATER BUCKET at X= -273, Y= 9, Z= 225
[2024-03-29 23:35:39] [world] The Player <xcpc> has emptied WATER BUCKET at X= -274, Y= 10, Z= 226
[2024-03-29 23:36:17] [world] The Player <xcpc> has emptied WATER BUCKET at X= -274, Y= 9, Z= 225
[2024-03-29 23:36:32] [world] The Player <xcpc> has emptied WATER BUCKET at X= -276, Y= 10, Z= 227
[2024-03-29 23:37:34] [world] The Player <xcpc> has emptied WATER BUCKET at X= -258, Y= 2, Z= 248
